"Sale Product Name","Sale Location","Sale Product SKU","Sale Order Currency","Gross Sale Price","Total Return Refund Net","Actual Net Sales","Item Qty."
"JOURNEYMAN BACKPACK","Portland","F2020282278-1-OtterGreen-OS-VNM","USD","395.0","0.0","395.0","1"
"DEER ISLAND JAC-SHIRT","Portland","F20105728-1-CobaltNat-027889447","USD","390.0","0.0","390.0","2"
"RANGER SHORT CRUISER","Portland","F1420291978-1-Navy-L-BGD","USD","390.0","0.0","390.0","2"
"DEER ISLAND JAC-SHIRT","Portland","F20105728-1-CobaltNat-027889319","USD","390.0","0.0","390.0","2"
"FIELD JAC-SHIRT (REVERSE SATEEN)","Portland","F20277936-1-WshdFtgGrn-025019478","USD","360.0","0.0","360.0","2"
"HENLEY GUIDE SWEATER","Portland","F1411010692-1-Blk-M-USA","USD","357.0","0.0","357.0","1"
"HENLEY GUIDE SWEATER","Portland","F1411010692-1-PeatGrn-XL-USA","USD","357.0","0.0","357.0","1"
"DUFFLE - MEDIUM","Portland","F11070325-1-Navy-000971912","USD","357.0","0.0","357.0","1"
"HENLEY GUIDE SWEATER","Portland","F1411010692-1-Blk-L-USA","USD","357.0","0.0","357.0","1"
"WORKSMITH INSULATED BOMBER JACKET","Portland","F20285037-1-Black-000000101","USD","354.0","0.0","354.0","2"
"WORKSMITH INSULATED JACKET","Portland","F1420285032-1-Black-M-BGD","USD","354.0","0.0","354.0","2"
"LT WT ALASKAN GUIDE SHIRT","Portland","F1420293594-1-MdntNvy-M-LKA","USD","351.0","0.0","351.0","3"
"SHORT LINED CRUISER","Portland","20232828-fco-025041831","USD","350.0","0.0","350.0","1"
"SHORT LINED CRUISER","Portland","20232828-fco-000000358","USD","350.0","0.0","350.0","1"
"SCOUT BACKPACK","Portland","F2020277985-1-BlkCovert-OS-VNM","USD","350.0","0.0","350.0","3"
"SHORT LINED CRUISER","Portland","F20232828-1-SrvBlue-021936242","USD","350.0","0.0","350.0","1"
"SHORT LINED CRUISER","Portland","20232828-fco-000000357","USD","350.0","0.0","350.0","1"
"SHORT LINED CRUISER","Portland","20232828-fco-021936242","USD","350.0","350.0","0.0","1"
"SHORT LINED CRUISER","Portland","F20232828-1-SrvBlue-021936243","USD","350.0","0.0","350.0","1"
"SHORT LINED CRUISER","Portland","F1420232828-1-DarkTan-L-BGD","USD","350.0","0.0","350.0","1"
"SHORT LINED CRUISER","Portland","F1420232828-1-Black-L-BGD","USD","350.0","0.0","350.0","1"
"SHORT LINED CRUISER","Portland","F1420232828-1-DarkTan-2XL-BGD","USD","350.0","0.0","350.0","1"
"SHORT LINED CRUISER","Portland","20232828-fco-000000101","USD","350.0","0.0","350.0","1"
"SHORT LINED CRUISER","Portland","F1420232828-1-Black-S-BGD","USD","350.0","0.0","350.0","1"
"FIELD FLANNEL SHIRT","Portland","F20172107-1-Natural-000002679","USD","345.0","0.0","345.0","3"
"TIN CLOTH TRAVEL KIT","Portland","F20297432-1-OtterGreen-000000074","USD","345.0","0.0","345.0","5"
"DOWN CRUISER VEST (RDS)","Portland","F1420070978-1-DarkTan-L-BGD","USD","345.0","0.0","345.0","1"
"FISHING GUIDE VEST","Portland","F1420193499-1-VtgOlive-OS-VNM","USD","342.0","0.0","342.0","2"
"MACKINAW FIELD PANT","Portland","F1411014010-1-Charcoal-34-USA","USD","333.75","0.0","333.75","1"
"CREWNECK GUIDE SWEATER","Portland","F1411010691-1-DarkNavy-M-USA","USD","330.0","0.0","330.0","1"
"CREWNECK GUIDE SWEATER","Portland","F1411010691-1-DkTimber-M-USA","USD","330.0","0.0","330.0","1"
"MACKINAW CRUISER","Portland","F1420266330-1-ForestGrn-L-USA","USD","330.0","0.0","330.0","1"
"WESTERN VEST","Portland","20272328-fco-000000111","USD","325.0","0.0","325.0","1"
"W'S CANVAS BARN COAT","Portland","F20298185-1-BotFlower-028118326","USD","325.0","0.0","325.0","1"
"W'S CANVAS BARN COAT","Portland","F20298185-1-BotFlower-028118323","USD","325.0","0.0","325.0","1"
"W'S AVIATOR SHORT WORK JACKET","Portland","F20298191-1-FlagBlue-008984452","USD","325.0","0.0","325.0","1"
"W'S AVIATOR SHORT WORK JACKET","Portland","F20298191-1-FlagBlue-008984455","USD","325.0","0.0","325.0","1"
"DOWN CRUISER VEST (RDS)","Portland","F1420070978-1-OtterGreen-XS-BGD","USD","310.5","0.0","310.5","1"
"DOWN CRUISER VEST (RDS)","Portland","F1420070978-1-DkTan-M-BGD","USD","310.5","0.0","310.5","1"
"DRY TIN 5 POCKET PANT","Portland","F20155578-1-MarshOlive-007861375","USD","310.0","0.0","310.0","2"
"OAKVILLE CANVAS SHORTS","Portland","F1420293588-1-Gravel-M-LKA","USD","306.0","0.0","306.0","4"
"FILSON X HELINOX® SAVANNA CHAIR","Portland","F20278030-1-OtterGreen-000000074","USD","298.0","0.0","298.0","2"
"MACKINAW WOOL BLAZER","Portland","20270478-fco-002122488","USD","297.0","0.0","297.0","1"
"TIN CRUISER (REALTREE)","Portland","F1420263390-1-Hardwoods-S-BGD","USD","297.0","297.0","0.0","1"
"MACKINAW WOOL JAC-SHIRT","Portland","F1420292528-1-TanBrnBlk-XL-USA","USD","297.0","0.0","297.0","1"
"TIN CRUISER (REALTREE)","Portland","F1420263390-1-Hardwoods-L-BGD","USD","297.0","0.0","297.0","1"
"WORKSMITH INSULATED JACKET","Portland","F1420285032-1-Tarmac-L-BGD","USD","295.0","0.0","295.0","1"
"WESTERN VEST","Portland","F1420272328-1-ForestGrn-L-USA","USD","295.0","0.0","295.0","1"
"W'S BARN COAT","Portland","F1520289087-1-Navy-M-LKA","USD","295.0","0.0","295.0","1"
"TOTE BAG WITH ZIPPER","Portland","20192728-fco-025902419","USD","295.0","0.0","295.0","1"
"WORKSMITH INSULATED JACKET","Portland","F1420285032-1-Tarmac-2XL-BGD","USD","295.0","0.0","295.0","1"
"MACKINAW BLANKET","Portland","F20263624-1-RedBlkHrtg-022857789","USD","295.0","0.0","295.0","1"
"TOTE BAG WITH ZIPPER","Portland","F20192728-1-OtterGreen-025902418","USD","295.0","0.0","295.0","1"
"TOTE BAG WITH ZIPPER","Portland","F11070261-1-OtterGreen-000971913","USD","295.0","0.0","295.0","1"
"TIN CLOTH PRIMALOFT® JACKET","Portland","F20263397-1-Black-000000103","USD","295.0","295.0","0.0","1"
"SWIFTWATER RAIN JACKET","Portland","F1420248728-1-ServiceGrn-S-BGD","USD","294.0","0.0","294.0","2"
"SWIFTWATER RAIN JACKET","Portland","F20248728-1-Raven-001599738","USD","294.0","0.0","294.0","2"
"W'S AVIATOR SHORT WORK JACKET","Portland","F20298191-1-DeepSea-027873176","USD","292.5","146.25","146.25","2"
"W'S SHELTER CLOTH WORK JACKET (FW25 W'S SHELTER SHORT WORK JACKET)","Portland","F1520289089-1-DarkTan-L-GBR","USD","292.5","0.0","292.5","1"
"TIN CLOTH PRIMALOFT® VEST","Portland","F20248735-1-Black-000000101","USD","292.0","0.0","292.0","2"
"DENIM GUIDE SHIRT","Portland","F1420291981-1-RnseIndigo-M-LKA","USD","290.0","0.0","290.0","2"
"CHAMBRAY CPO SHIRT","Portland","F1420189139-1-LtIndCham-L-LKA","USD","290.0","0.0","290.0","2"
"ALASKAN GUIDE SHIRT","Portland","F1411012006-1-MidntBlack-L-LKA","USD","290.0","145.0","145.0","2"
"ALASKAN GUIDE SHIRT","Portland","F11012006-1-OtGnBlack-000000839","USD","290.0","145.0","145.0","2"
"CHAMBRAY CPO SHIRT","Portland","F1420189139-1-LtIndCham-M-LKA","USD","290.0","0.0","290.0","2"
"VINTAGE WASH ALASKAN GUIDE SHIRT","Portland","F20233069-1-BlueDkBrn-027903313","USD","290.0","0.0","290.0","2"
"ALASKAN GUIDE SHIRT (WHOLESALE ONLY STARTING SS25)","Portland","F1411012006-1-DkHthGray-M-LKA","USD","290.0","0.0","290.0","2"
"ALASKAN GUIDE SHIRT","Portland","F1411012006-1-HthBlack-M-LKA","USD","290.0","145.0","145.0","2"
"WAFFLE KNIT THERMAL CREWNECK","Portland","F1420067706-1-Navy-XL-PER","USD","285.0","0.0","285.0","3"
"RANGER LT WT ANORAK","Portland","F20293580-1-DarkNavy-000170248","USD","275.0","0.0","275.0","1"
"MACKINAW WOOL VEST","Portland","F1420266328-1-Charcoal-S-USA","USD","275.0","0.0","275.0","1"
"RANGER SHORT FIELD JACKET","Portland","F20291979-1-DarkBeige-027873177","USD","275.0","0.0","275.0","1"
"RANGER LT WT ANORAK","Portland","F20293580-1-DarkNavy-000170251","USD","275.0","0.0","275.0","1"
"RANGER LT WT ANORAK","Portland","F20293580-1-DarkNavy-000170252","USD","275.0","0.0","275.0","1"
"SURVEYOR PULLMAN PACK","Portland","F2520277995-1-Black-OS-VNM","USD","274.0","0.0","274.0","2"
"TIN CLOTH SUPPLY TOTE","Portland","F2020277991-1-OtterGreen-OS-VNM","USD","268.25","0.0","268.25","2"
"DRYDEN BACKPACK","Portland","F2020295178-1-Whiskey-OS-VNM","USD","265.0","0.0","265.0","1"
"OIL TIN CLOTH VEST","Portland","F1420232830-1-DarkTan-M-BGD","USD","264.0","0.0","264.0","3"
"COMPACT FISHING WAIST PACK","Portland","F20189129-1-DarkTan-000000073","USD","261.0","0.0","261.0","3"
"LINED TIN CRUISER","Portland","F1420204429-1-DarkTan-M-BGD","USD","255.0","0.0","255.0","1"
"RANGER INSULATED JACKET (REALTREE)","Portland","20264429-fco-018109083","USD","255.0","0.0","255.0","1"
"TIN CLOTH SMALL DUFFLE BAG","Portland","F20297429-1-OtterGreen-000000074","USD","250.0","0.0","250.0","1"
"FIELD CRUISER (REVERSE SATEEN)","Portland","F20293578-1-BlueMussel-014424335","USD","250.0","0.0","250.0","1"
"FIELD CRUISER (REVERSE SATEEN)","Portland","F20293578-1-WshdFtgGrn-025019477","USD","250.0","0.0","250.0","1"
"W'S FIELD CRUISER (REVERSE SATEEN)","Portland","F20298179-1-FadedBlack-000001924","USD","250.0","0.0","250.0","1"
"JAC-SHIRT","Portland","F20288328-1-PineBeige-027888810","USD","250.0","0.0","250.0","1"
"PROSPECTOR GRAPHIC HOODIE","Portland","F20293802-1-FadeBlkMo-027930765","USD","250.0","0.0","250.0","2"
"JAC-SHIRT","Portland","F20288328-1-PineBeige-027888808","USD","250.0","0.0","250.0","1"
"W'S FIELD CRUISER (REVERSE SATEEN)","Portland","F20298179-1-FadedBlack-000001923","USD","250.0","0.0","250.0","1"
"JAC-SHIRT","Portland","20293582-fco-027888782","USD","250.0","0.0","250.0","1"
"W'S FIELD CRUISER (REVERSE SATEEN)","Portland","F20298179-1-FadedBlack-000001926","USD","250.0","0.0","250.0","1"
"MACKINAW CRUISER","Portland","F1420266330-1-ForestGrn-M-USA","USD","247.5","0.0","247.5","1"
"MACKINAW WOOL JAC-SHIRT","Portland","F1420263528-1-RedBlkOmb-XL-USA","USD","247.0","0.0","247.0","1"
"MACKINAW WOOL JAC-SHIRT","Portland","F1420263528-1-RedBlkOmb-L-USA","USD","247.0","0.0","247.0","1"
"VINTAGE FLANNEL WORK SHIRT","Portland","F1411010689-1-GrnRedPd-M-IND","USD","246.0","0.0","246.0","3"
"W'S 3GG RUSTIC CABLE KNIT VEST","Portland","F20298200-1-DeepBlue-028137415","USD","245.0","0.0","245.0","1"
"SWIFTWATER RAIN JACKET","Portland","20248728-fco-001599739","USD","245.0","245.0","0.0","1"
"W'S 9-OZ. DENIM CRUISER","Portland","F20298193-1-DarkRinse-028134029","USD","245.0","0.0","245.0","1"
"SCOUT TOTE BAG","Portland","F2020277990-1-BlkCovert-OS-VNM","USD","240.0","0.0","240.0","2"
"W'S RANGER RAINCOAT","Portland","F20298183-1-Navy-000001490","USD","238.5","0.0","238.5","1"
"PROSPECTOR HOODIE","Portland","F20204496-1-Black-000000105","USD","230.0","0.0","230.0","2"
"PROSPECTOR HOODIE","Portland","F20204496-1-OatHeather-025905855","USD","230.0","115.0","115.0","2"
"FIELD FLANNEL SHIRT","Portland","F20172107-1-NubuckTan-018078334","USD","230.0","0.0","230.0","2"
"FIELD FLANNEL SHIRT","Portland","F20172107-1-Natural-000002178","USD","230.0","0.0","230.0","2"
"PROSPECTOR HOODIE","Portland","F20204496-1-OatHeather-025905856","USD","230.0","0.0","230.0","2"
"WAFFLE KNIT HENLEY","Portland","F1420233067-1-MossyRock-M-PER","USD","230.0","0.0","230.0","2"
"OAKVILLE CANVAS PANTS","Portland","F1420293584-1-Gravel-L-LKA","USD","230.0","0.0","230.0","2"
"OAKVILLE CANVAS PANTS","Portland","F1420293584-1-Gravel-M-LKA","USD","230.0","0.0","230.0","2"
"FIELD FLANNEL SHIRT","Portland","F20172107-1-NubuckTan-018110206","USD","230.0","0.0","230.0","2"
"FILSON CANDLE","Portland","F20206179-1-Red-000002341","USD","230.0","0.0","230.0","5"
"COTTON WATCH CAP","Portland","F20307503-1-FadedBlack-006065885","USD","227.25","0.0","227.25","6"
"TIN CLOTH INSULATED WORK VEST","Portland","F1420172090-1-DarkTan-XL-KOR","USD","225.0","0.0","225.0","1"
"TIN CLOTH PRIMALOFT® VEST","Portland","20248735-fco-000000103","USD","225.0","0.0","225.0","1"
"WOOL VEST LINER","Portland","F20266331-1-ForestGrn-000000538","USD","225.0","0.0","225.0","1"
"LINED MACKINAW JAC SHIRT","Portland","F1420232893-1-AcidGrnBlk-S-BGD","USD","225.0","225.0","0.0","1"
"TIN CLOTH INSULATED WORK VEST","Portland","20172090-fco-000000043","USD","225.0","0.0","225.0","1"
"LINED MACKINAW JAC SHIRT","Portland","F1420232893-1-AcidGrnPd-M-BGD","USD","225.0","0.0","225.0","1"
"TIN CLOTH INSULATED WORK VEST","Portland","F1420172090-1-DarkTan-M-KOR","USD","225.0","0.0","225.0","1"
"LOGGER MESH CAP","Portland","F20294428-1-WheatFire-027931008","USD","225.0","0.0","225.0","5"
"TIN CLOTH PRIMALOFT® VEST","Portland","F1420248735-1-DarkTan2-S-BGD","USD","225.0","0.0","225.0","1"
"W'S RANGER SHORT LINED CRUISER","Portland","F20298182-1-DkBeige-028114386","USD","225.0","0.0","225.0","1"
"LINED MACKINAW JAC SHIRT","Portland","F1420232893-1-AcidGrnBlk-XL-BGD","USD","225.0","0.0","225.0","1"
"LINED MACKINAW JAC SHIRT","Portland","F1420232893-1-AcidGrnPd-L-BGD","USD","225.0","0.0","225.0","1"
"ASSISTED OPENING KNIFE","Portland","F20165028-1-OliveBlack-013066901","USD","225.0","0.0","225.0","3"
"LOGGER MESH CAP","Portland","F1311030237-1-DarkTan-OS-VNM","USD","225.0","0.0","225.0","6"
"TIN CLOTH INSULATED WORK VEST","Portland","F1420172090-1-Blk-L-KOR","USD","225.0","0.0","225.0","1"
"S/S FRONTIER SOLID ONE POCKET T-SHIRT","Portland","F20293593-1-BrightWht-009095773","USD","220.0","0.0","220.0","4"
"PROSPECTOR HOODIE","Portland","F20204496-1-Black-000000101","USD","218.5","0.0","218.5","2"
"DRAFTSMAN CANVAS PANTS","Portland","F20187534-1-Charcoal-018129887","USD","217.5","0.0","217.5","2"
"LT WT ALASKAN GUIDE SHIRT","Portland","F20293594-1-DustBlue-027894484","USD","216.0","0.0","216.0","2"
"ULTRALIGHT JACKET","Portland","F20114879-1-Raven-001599738","USD","215.0","0.0","215.0","1"
"ULTRALIGHT JACKET","Portland","F20114879-1-Raven-001599739","USD","215.0","0.0","215.0","1"
"SHORT LINED CRUISER","Portland","F20232828-1-DarkBrown-022850527","USD","210.0","0.0","210.0","1"
"SHORT LINED CRUISER","Portland","F20232828-1-MltyGrn-025041837","USD","210.0","0.0","210.0","1"
"SHORT LINED CRUISER","Portland","F20232828-1-DarkBrown-000000359","USD","210.0","0.0","210.0","1"
"SHORT LINED CRUISER","Portland","F1420232828-1-Black-M-BGD","USD","210.0","0.0","210.0","1"
"SHORT LINED CRUISER","Portland","20232828-fco-025041835","USD","210.0","0.0","210.0","1"
"SHORT LINED CRUISER","Portland","F20232828-1-MltyGrn-025041831","USD","210.0","0.0","210.0","1"
"SHORT LINED CRUISER","Portland","F20232828-1-MltyGrn-025041835","USD","210.0","0.0","210.0","1"
"TIN CLOTH INSULATED WORK VEST","Portland","F1420172090-1-DarkTan-XS-KOR","USD","202.5","0.0","202.5","1"
"FIELD CARGO PANTS (REVERSE SATEEN)","Portland","20233133-fco-011280483","USD","202.5","0.0","202.5","1"
"FIELD CARGO PANTS (REVERSE SATEEN)","Portland","F20233133-1-WshdFtgGrn-025020941","USD","202.5","202.5","0.0","1"
"FIELD CARGO PANTS (REVERSE SATEEN)","Portland","F20233133-1-BlueMussel-011280483","USD","202.5","0.0","202.5","1"
"FILSON X TEN THOUSAND TACTICAL HOODIE (FAST TRACK)","Portland","F20294529-1-BckthrnBrn-022854652","USD","200.0","0.0","200.0","2"
"FILSON X TEN THOUSAND TACTICAL HOODIE (FAST TRACK)","Portland","20294529-fco-022854656","USD","200.0","100.0","100.0","2"
"FILSON X TEN THOUSAND TACTICAL HOODIE (FAST TRACK)","Portland","F20294529-1-BckthrnBrn-022853729","USD","200.0","0.0","200.0","2"
"JOURNEYMAN BACKPACK","Portland","F2020282278-1-DarkTanFlm-OS-VNM","USD","197.0","0.0","197.0","1"
"TIN CLOTH TRAVEL KIT","Portland","F20297432-1-DarkTan-000000073","USD","195.0","0.0","195.0","3"
"MOLESKIN SEATTLE SHIRT","Portland","F1411010394-1-DkNvy-3XL-PRT","USD","195.0","0.0","195.0","1"
"W'S CANVAS BARN COAT","Portland","F20298185-1-BotFlower-028118325","USD","195.0","0.0","195.0","1"
"W'S SHORT LINED CRUISER","Portland","F1520289086-1-DarkTan-S-LKA","USD","195.0","0.0","195.0","1"
"RANGER SHORT CRUISER","Portland","F1420291978-1-Nvy-M-BGD","USD","195.0","0.0","195.0","1"
"RANGER SHORT CRUISER","Portland","F1420291978-1-Olive-L-BGD","USD","195.0","0.0","195.0","1"
"DEER ISLAND JAC-SHIRT","Portland","20105728-fco-027889319","USD","195.0","0.0","195.0","1"
"DEER ISLAND JAC-SHIRT","Portland","F20105728-1-CobaltNat-027889441","USD","195.0","0.0","195.0","1"
"W'S SHORT LINED CRUISER","Portland","20289086-fco-000000043","USD","195.0","0.0","195.0","1"
"W'S SHORT LINED CRUISER","Portland","F1520289086-1-Black-XL-LKA","USD","195.0","0.0","195.0","1"
"MOLESKIN SEATTLE SHIRT","Portland","F1411010394-1-DarkNavy-3XL-PRT","USD","195.0","0.0","195.0","1"
"WAFFLE KNIT THERMAL CREWNECK","Portland","F1420067706-1-Navy-L-PER","USD","190.0","0.0","190.0","2"
"210G MERINO SHORT SLEEVE CREW","Portland","F20067699-1-DarkNavy-000170249","USD","190.0","0.0","190.0","2"
"WAFFLE KNIT THERMAL CREWNECK","Portland","F1420288128-1-LtHthGray-M-PER","USD","190.0","0.0","190.0","2"
"WAFFLE KNIT THERMAL CREWNECK","Portland","F1420067706-1-MossyRock-L-PER","USD","190.0","0.0","190.0","2"
"210G MERINO SHORT SLEEVE CREW","Portland","F20067699-1-DarkNavy-000170248","USD","190.0","0.0","190.0","2"
"FILSON'S OIL FINISH WAX","Portland","F1020278928-1-NoColor-OS-USA","USD","189.0","0.0","189.0","41"
"OIL TIN LOW-PROFILE LOGGER CAP","Portland","F1320271578-1-OtterGreen-OS-VNM","USD","180.0","0.0","180.0","3"
"LOGGER MESH CAP","Portland","F1311030237-1-Black-OS-VNM","USD","180.0","0.0","180.0","5"
"SWIFTWATER RAIN CAP","Portland","F1320263619-1-Raven-OS-VNM","USD","180.0","0.0","180.0","5"
"WORKSMITH INSULATED JACKET","Portland","F1420285032-1-Black-XS-BGD","USD","177.0","0.0","177.0","1"
"MACKINAW BLANKET","Portland","F20263624-1-BrownTnOm-025882352","USD","177.0","0.0","177.0","1"
"WORKSMITH INSULATED BOMBER JACKET","Portland","F20285037-1-Black-000000099","USD","177.0","0.0","177.0","1"
"TIN CLOTH PRIMALOFT® JACKET","Portland","20263397-fco-000000415","USD","177.0","177.0","0.0","1"
"WORKSMITH INSULATED BOMBER JACKET","Portland","F20285037-1-Tarmac-025887152","USD","177.0","0.0","177.0","1"
"WORKSMITH INSULATED BOMBER JACKET","Portland","F20285037-1-Black-000000103","USD","177.0","0.0","177.0","1"
"WORKSMITH INSULATED JACKET","Portland","F1420285032-1-Black-L-BGD","USD","177.0","0.0","177.0","1"
"WORKSMITH INSULATED BOMBER JACKET","Portland","F20285037-1-Black-000000105","USD","177.0","0.0","177.0","1"
"WORKSMITH INSULATED BOMBER JACKET","Portland","F20285037-1-Black-000000107","USD","177.0","0.0","177.0","1"
"TIN CLOTH PRIMALOFT® JACKET","Portland","F20263397-1-Black-000000099","USD","177.0","0.0","177.0","1"
"WORKSMITH INSULATED BOMBER JACKET","Portland","F20285037-1-Tarmac-025887155","USD","177.0","0.0","177.0","1"
"WORKSMITH INSULATED JACKET","Portland","F1420285032-1-Blk-XL-BGD","USD","177.0","0.0","177.0","1"
"RANGER SHORT CRUISER","Portland","20291978-fco-000000075","USD","175.5","0.0","175.5","1"
"W'S SHORT LINED CRUISER","Portland","F1520289086-1-Black-S-LKA","USD","175.5","0.0","175.5","1"
"DRY TIN JAC-SHIRT","Portland","F20293581-1-StormBlue-027888634","USD","175.0","175.0","0.0","2"
"SCOUT 50L DUFFLE","Portland","F20277994-1-SltCntnCrt-027939793","USD","175.0","0.0","175.0","1"
