"Sale Product Name","Sale Location","Sale Product SKU","Sale Order Currency","Gross Sale Price","Total Return Refund Net","Actual Net Sales","Item Qty."
"Small Tin Cloth Duffle Bag","Portland","20263594-fco-000000074","USD","450.0","0.0","450.0","3"
"Lined Mackinaw Wool Jac-shirt","Portland","20232893-fco-025891914","USD","450.0","0.0","450.0","1"
"Original Lined Goatskin Gloves","Portland","11062022-fco-000156123","USD","450.0","0.0","450.0","3"
"Double Hunting Bibs W/Zipper","Portland","20232837-fco-017508947","USD","450.0","0.0","450.0","1"
"Mackinaw Wool Blazer","Portland","20270478-fco-002122486","USD","446.25","0.0","446.25","1"
"Henley Guide Sweater","Portland","11010692-fco-000170243","USD","446.25","0.0","446.25","1"
"48 Hour Tin Cloth Duffle Bag","Portland","20282280-fco-000000092","USD","445.5","0.0","445.5","1"
"Mackinaw Wool Field Pants","Portland","11014010-fco-000000158","USD","445.0","0.0","445.0","1"
"Wool Watch Cap","Portland","11030235-fco-000000074","USD","445.0","0.0","445.0","9"
"Shetland 5-gauge Wool Sweater","Portland","20067988-fco-025903809","USD","442.5","0.0","442.5","2"
"Mackinaw Wool Hooded Cruiser Jacket","Portland","20285030-fco-000170250","USD","438.75","0.0","438.75","1"
"Granite Spire Fleece Pullover","Portland","20248528-fco-000000101","USD","438.75","0.0","438.75","3"
"Chambray Cpo Shirt","Portland","20189139-fco-012495230","USD","435.0","145.0","290.0","4"
"Alaskan Guide Shirt","Portland","11012006-fco-000001963","USD","435.0","145.0","290.0","4"
"Oil Finish Double Tin Cloth Pants","Portland","20204456-fco-000000441","USD","431.5","225.0","206.5","2"
"Fleece Lined Jac-shirt","Portland","20172089-fco-006032372","USD","430.0","0.0","430.0","2"
"Ranger Insulated Jacket","Portland","20264429-fco-018109081","USD","425.0","0.0","425.0","1"
"Tin Cloth Cruiser Jacket","Portland","20271278-fco-000000045","USD","425.0","0.0","425.0","1"
"Tin Cloth Field Jacket","Portland","20232829-fco-000001491","USD","418.5","0.0","418.5","1"
"Mackinaw Wool Double Coat ","Portland","20263381-fco-000000833","USD","417.0","0.0","417.0","1"
"Mackinaw Wool Double Coat ","Portland","20263381-fco-000170251","USD","417.0","417.0","0.0","1"
"Mackinaw Wool Double Coat ","Portland","20263381-fco-000000844","USD","417.0","0.0","417.0","1"
"Mackinaw Wool Double Coat ","Portland","20263381-fco-000000847","USD","417.0","0.0","417.0","1"
"Jac-shirt","Portland","20251028-fco-000000045","USD","414.75","0.0","414.75","2"
"Tin Cloth Work Jacket","Portland","20232885-fco-000000044","USD","414.0","0.0","414.0","2"
"Mackinaw Wool Cruiser Jacket","Portland","20266330-fco-022851919","USD","412.5","0.0","412.5","1"
"Vintage Flannel Work Shirt","Portland","11010689-fco-025133032","USD","412.5","0.0","412.5","3"
"Alaskan Guide Shirt","Portland","11012006-fco-025895798","USD","406.0","0.0","406.0","4"
"Down Jac-shirt","Portland","20285039-fco-000000053","USD","405.0","0.0","405.0","1"
"Down Jac-shirt","Portland","20285039-fco-000000045","USD","405.0","0.0","405.0","1"
"Smokey Bear Prospector Graphic Hoodie","Portland","20289836-fco-025981442","USD","405.0","0.0","405.0","3"
"Prospector Embroidered Hoodie","Portland","20242828-fco-025915554","USD","400.0","0.0","400.0","4"
"Wool Jac-shirt","Portland","20288328-fco-025011092","USD","400.0","0.0","400.0","2"
"Women's Seattle Wool Jac-shirt","Portland","20289840-fco-000000117","USD","400.0","0.0","400.0","2"
"Seattle Wool Jac-shirt","Portland","20266729-fco-000000077","USD","395.0","0.0","395.0","1"
"Journeyman Backpack","Portland","20282278-fco-000000093","USD","395.0","0.0","395.0","1"
"Oil Finish Double Tin Cloth Bibs","Portland","20232836-fco-000002054","USD","395.0","0.0","395.0","1"
"Ranger Insulated Anorak","Portland","20285036-fco-007535288","USD","395.0","0.0","395.0","1"
"Lined Denim Cruiser Jacket","Portland","20204440-fco-012796316","USD","393.75","0.0","393.75","1"
"Lined Denim Cruiser Jacket","Portland","20204440-fco-012796317","USD","393.75","0.0","393.75","1"
"Mackinaw Wool Work Jacket","Portland","20266329-fco-023120921","USD","393.75","0.0","393.75","1"
"Moleskin Seattle Shirt","Portland","11010394-fco-000000134","USD","390.0","0.0","390.0","2"
"Mackinaw Wool Hooded Cruiser Jacket","Portland","20285030-fco-000170253","USD","390.0","0.0","390.0","1"
"1 1/2"" Bridle Leather Double Belt","Portland","20241432-fco-000000551","USD","390.0","0.0","390.0","2"
"Moleskin Seattle Shirt","Portland","11010394-fco-000000800","USD","390.0","0.0","390.0","2"
"Waffle Knit Thermal Crewneck","Portland","20067706-fco-000000075","USD","380.0","0.0","380.0","4"
"Waffle Knit Thermal Crewneck","Portland","20067706-fco-005932647","USD","380.0","0.0","380.0","4"
"Waffle Knit Thermal Crewneck","Portland","20288128-fco-007558722","USD","380.0","0.0","380.0","4"
"Worksmith Pants","Portland","20285047-fco-005069298","USD","375.0","0.0","375.0","3"
"Worksmith Pants","Portland","20285047-fco-025894895","USD","375.0","0.0","375.0","3"
"Stetson Wolf Canyon Hat","Portland","20031028-fco-000000096","USD","375.0","0.0","375.0","1"
"Stetson Wolf Canyon Hat","Portland","20031028-fco-000000095","USD","375.0","0.0","375.0","1"
"Tin Cloth Field Jacket","Portland","20232829-fco-000000044","USD","372.0","0.0","372.0","2"
"Mackinaw Wool Jac-shirt","Portland","20263528-fco-022852234","USD","371.25","0.0","371.25","1"
"Rugged Twill Original Briefcase","Portland","11070256-fco-000971912","USD","371.25","0.0","371.25","1"
"Tin Cloth Insulated Work Vest","Portland","20172090-fco-000000105","USD","368.33000000000004","0.0","368.33000000000004","2"
"Women's Wool Cardigan","Portland","20295281-fco-027258810","USD","365.0","0.0","365.0","1"
"Women's Wool Cardigan","Portland","20295281-fco-027259322","USD","365.0","0.0","365.0","1"
"Tin Cloth Primaloft® Vest","Portland","20248735-fco-025772201","USD","360.0","0.0","360.0","2"
"Oil Finish Double Tin Cloth Pants","Portland","20204456-fco-000001064","USD","360.0","0.0","360.0","2"
"Tin Cloth Primaloft® Vest","Portland","20248735-fco-025772202","USD","360.0","0.0","360.0","2"
"Logger Mesh Cap","Portland","11030237-fco-000000074","USD","360.0","0.0","360.0","8"
"Chris Stapleton Signature Mackinaw Wool Cruiser","Portland","20291528-fco-025943286","USD","357.0","0.0","357.0","1"
"Journeyman Backpack","Portland","20263729-fco-022852727","USD","356.25","0.0","356.25","1"
"Ballard Watch Cap","Portland","20249028-fco-005947812","USD","352.5","0.0","352.5","18"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-021936246","USD","350.0","0.0","350.0","1"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-000002179","USD","350.0","350.0","0.0","1"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-000000042","USD","350.0","0.0","350.0","2"
"Wool Watch Cap","Portland","11030235-fco-000002341","USD","350.0","0.0","350.0","7"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-025041835","USD","350.0","0.0","350.0","1"
"Alaskan Guide Shirt","Portland","11012006-fco-025895797","USD","348.0","0.0","348.0","4"
"Waffle Knit Henley","Portland","20233067-fco-000001923","USD","345.0","0.0","345.0","3"
"Down Cruiser Vest","Portland","20070978-fco-000000052","USD","345.0","0.0","345.0","1"
"Down Cruiser Vest","Portland","20070978-fco-000000043","USD","345.0","0.0","345.0","1"
"Ultralight Jacket","Portland","20114879-fco-001599738","USD","344.0","0.0","344.0","2"
"Skagit Rain Jacket ","Portland","20147678-fco-008968865","USD","341.25","0.0","341.25","1"
"Wool Watch Cap","Portland","11030235-fco-011973715","USD","340.0","0.0","340.0","8"
"Oil Tin Low-profile Logger Cap","Portland","20271578-fco-000000074","USD","336.0","0.0","336.0","6"
"Surveyor Pullman Pack","Portland","20277995-fco-022852724","USD","330.0","0.0","330.0","2"
"Worksmith Double Layer Pants","Portland","20285048-fco-025894896","USD","330.0","0.0","330.0","2"
"Oil Finish Double Tin Cloth Pants","Portland","20263416-fco-022852897","USD","330.0","0.0","330.0","2"
"Rugged Twill Small Open Tote Bag","Portland","20295286-fco-000000093","USD","330.0","0.0","330.0","2"
"Vintage Flannel Work Shirt","Portland","11010689-fco-025896331","USD","330.0","0.0","330.0","2"
"Vintage Flannel Work Shirt","Portland","11010689-fco-025896320","USD","330.0","0.0","330.0","2"
"Candle","Portland","20206178-fco-013727751","USD","330.0","0.0","330.0","7"
"Vintage Flannel Work Shirt","Portland","11010689-fco-025896333","USD","330.0","0.0","330.0","2"
"Worksmith Double Layer Pants","Portland","20285048-fco-005069298","USD","330.0","0.0","330.0","2"
"Women's Mackinaw Wool Cruiser Jacket","Portland","20289078-fco-000000849","USD","330.0","0.0","330.0","1"
"Vintage Flannel Work Shirt","Portland","11010689-fco-025896268","USD","330.0","0.0","330.0","2"
"Lined Mackinaw Wool Work Vest","Portland","20199228-fco-025891577","USD","325.0","650.0","-325.0","2"
"Women's Shelter Cloth Short Work Jacket","Portland","20289089-fco-000000044","USD","325.0","325.0","0.0","2"
"Women's Wool Overshirt","Portland","20289080-fco-025932627","USD","325.0","325.0","0.0","2"
"Women's Waxed Down Vest","Portland","20289090-fco-005145984","USD","325.0","0.0","325.0","1"
"Women's Short Lined Cruiser Jacket","Portland","20289086-fco-000000468","USD","325.0","0.0","325.0","1"
"Women's Shelter Cloth Short Work Jacket","Portland","20289089-fco-000000042","USD","325.0","0.0","325.0","1"
"Lined Mackinaw Wool Work Vest","Portland","20199228-fco-000000538","USD","325.0","0.0","325.0","1"
"Women's Short Lined Cruiser Jacket","Portland","20289086-fco-000000101","USD","325.0","325.0","0.0","2"
"Women's Waxed Down Vest","Portland","20289090-fco-005145536","USD","325.0","0.0","325.0","1"
"Women's Short Lined Cruiser Jacket","Portland","20289086-fco-000000103","USD","325.0","0.0","325.0","1"
"Prospector Embroidered Hoodie","Portland","20285681-fco-025913206","USD","325.0","125.0","200.0","4"
"Women's Waxed Down Vest","Portland","20289090-fco-025930275","USD","325.0","0.0","325.0","1"
"Prospector Graphic Hoodie","Portland","20285242-fco-025911438","USD","325.0","0.0","325.0","3"
"Lined Mackinaw Wool Work Vest","Portland","20199228-fco-000000117","USD","325.0","0.0","325.0","1"
"Mackinaw Wool Jacket Liner","Portland","20266332-fco-000000127","USD","325.0","0.0","325.0","1"
"Alaskan Guide Shirt","Portland","11012006-fco-025895795","USD","319.0","0.0","319.0","3"
"CPO Wool Jac-Shirt","Portland","20233072-fco-000000113","USD","318.75","0.0","318.75","1"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-022850525","USD","315.0","0.0","315.0","1"
"Dry Tin Cloth 5-pocket Pants","Portland","20155578-fco-007861377","USD","310.0","0.0","310.0","2"
"Oil Finish Double Tin Cloth Pants","Portland","20204456-fco-000000437","USD","310.0","0.0","310.0","2"
"Dry Tin Cloth 5-pocket Pants","Portland","20155578-fco-007861381","USD","310.0","0.0","310.0","2"
"Vintage Wash Alaskan Guide Shirt","Portland","20233069-fco-018109400","USD","304.5","0.0","304.5","3"
"Denim Insulated Work Vest","Portland","20227928-fco-012796317","USD","303.75","168.75","135.0","2"
"Original Lined Goatskin Gloves","Portland","11062022-fco-000000103","USD","300.0","0.0","300.0","2"
"400g Merino Wool Balaclava","Portland","20233043-fco-000000110","USD","299.0","0.0","299.0","5"
"Prospector Hoodie","Portland","20204496-fco-000000134","USD","299.0","0.0","299.0","3"
"Waffle Knit Henley","Portland","20233067-fco-022857692","USD","299.0","0.0","299.0","3"
"Prospector Hoodie","Portland","20289978-fco-025910954","USD","299.0","0.0","299.0","3"
"Waffle Knit Henley","Portland","20288578-fco-007558710","USD","299.0","0.0","299.0","3"
"Mackinaw Wool Jac-shirt","Portland","20292528-fco-025953544","USD","297.0","0.0","297.0","1"
"Mackinaw Wool Jac-shirt","Portland","20292528-fco-026724204","USD","297.0","0.0","297.0","1"
"Mackinaw Wool Jac-shirt","Portland","20292528-fco-026724210","USD","297.0","0.0","297.0","1"
"Mackinaw Wool Bibs","Portland","20270479-fco-000000171","USD","297.0","0.0","297.0","1"
"Mackinaw Wool Jac-shirt","Portland","20292528-fco-025953545","USD","297.0","0.0","297.0","1"
"Jac-shirt","Portland","20251028-fco-000000044","USD","296.25","0.0","296.25","1"
"Jac-shirt","Portland","20251028-fco-000000042","USD","296.25","0.0","296.25","1"
"Women's Dry Tin Barn Coat","Portland","20289087-fco-000001671","USD","295.0","0.0","295.0","1"
"Cover Cloth Quilted Jac-shirt","Portland","20263392-fco-010548943","USD","295.0","0.0","295.0","1"
"Worksmith Insulated Bomber Jacket","Portland","20285037-fco-000000415","USD","295.0","0.0","295.0","1"
"Tin Cloth Primaloft® Jacket","Portland","20263397-fco-025772205","USD","295.0","0.0","295.0","1"
"Jungle Cloth Work Jacket","Portland","20277934-fco-010546919","USD","295.0","0.0","295.0","1"
"Lined Ragg Wool Beanie","Portland","20204539-fco-013917132","USD","295.0","0.0","295.0","6"
"Cover Cloth Quilted Jac-shirt","Portland","20263392-fco-010548942","USD","295.0","0.0","295.0","1"
"Cover Cloth Quilted Jac-shirt","Portland","20263392-fco-010546920","USD","295.0","0.0","295.0","1"
"Tin Cloth Primaloft® Jacket","Portland","20263397-fco-025772202","USD","295.0","0.0","295.0","1"
"Beartooth Jac-shirt","Portland","20277935-fco-022850517","USD","295.0","0.0","295.0","1"
"Worksmith Insulated Jacket","Portland","20285032-fco-000000103","USD","295.0","0.0","295.0","1"
"Insulated Tin Cloth Pants","Portland","20233131-fco-007583157","USD","295.0","0.0","295.0","1"
