"Sale Product Name","Sale Location","Sale Product SKU","Sale Order Currency","Gross Sale Price","Total Return Refund Net","Actual Net Sales","Item Qty."
"24 Hour Tin Cloth Briefcase - Dark Tan","Portland","20231633-fco-000000073","USD","355.5","0.0","355.5","1"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-000000358","USD","350.0","0.0","350.0","1"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-000000468","USD","350.0","0.0","350.0","1"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-021936244","USD","350.0","0.0","350.0","1"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-000000047","USD","350.0","0.0","350.0","1"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-025041831","USD","350.0","0.0","350.0","1"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-000000105","USD","350.0","0.0","350.0","1"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-021936243","USD","350.0","0.0","350.0","1"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-021936245","USD","350.0","0.0","350.0","1"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-000000101","USD","350.0","0.0","350.0","1"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-025041833","USD","350.0","0.0","350.0","1"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-000000042","USD","350.0","0.0","350.0","1"
"Alaskan Guide Shirt","Portland","11012006-fco-000001185","USD","348.0","0.0","348.0","4"
"Tin Cloth Work Jacket","Portland","20232885-fco-000000043","USD","345.0","0.0","345.0","1"
"Vintage Flannel Work Shirt","Portland","11010689-fco-025133033","USD","330.0","0.0","330.0","2"
"Vintage Flannel Work Shirt","Portland","11010689-fco-025896320","USD","330.0","0.0","330.0","2"
"Vintage Flannel Work Shirt","Portland","11010689-fco-025896269","USD","330.0","0.0","330.0","2"
"Waffle Knit Thermal Crewneck","Portland","20067706-fco-000000077","USD","327.75","0.0","327.75","4"
"Women's Shelter Cloth Short Work Jacket","Portland","20289089-fco-000000044","USD","325.0","325.0","0.0","2"
"Women's Shelter Cloth Short Work Jacket","Portland","20289089-fco-000000468","USD","325.0","0.0","325.0","1"
"Women's Wool Overshirt","Portland","20289080-fco-025932624","USD","325.0","0.0","325.0","1"
"Oil Tin Low-profile Logger Cap","Portland","20263616-fco-017871261","USD","323.75","0.0","323.75","5"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-021936242","USD","315.0","0.0","315.0","1"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-000000044","USD","315.0","0.0","315.0","1"
"Dry Tin Cloth 5-pocket Pants","Portland","20155578-fco-007861380","USD","310.0","0.0","310.0","2"
"Waffle Knit Thermal Crewneck","Portland","20288128-fco-007558710","USD","304.0","0.0","304.0","4"
"Oil Tin Logger Cap","Portland","20288678-fco-026480771","USD","300.0","0.0","300.0","5"
"Draftsman Canvas Pants","Portland","20187534-fco-018129884","USD","300.0","0.0","300.0","2"
"Beartooth Jac-shirt","Portland","20277935-fco-025891980","USD","295.0","0.0","295.0","1"
"Tin Cloth Primaloft® Jacket","Portland","20263397-fco-025772205","USD","295.0","0.0","295.0","1"
"Jungle Cloth Work Jacket","Portland","20277934-fco-010546919","USD","295.0","0.0","295.0","1"
"Medium Tin Cloth Duffle Bag","Portland","20263595-fco-000000073","USD","295.0","0.0","295.0","1"
"Tin Cloth Primaloft® Jacket","Portland","20263397-fco-000000101","USD","295.0","0.0","295.0","1"
"Beartooth Jac-shirt","Portland","20277935-fco-025892942","USD","295.0","0.0","295.0","1"
"Mackinaw Wool Western Vest","Portland","11010682-fco-000000122","USD","295.0","0.0","295.0","1"
"Beartooth Jac-shirt","Portland","20277935-fco-025892944","USD","295.0","0.0","295.0","1"
"Jacquard Wool Crewneck Sweater","Portland","20263582-fco-022858031","USD","295.0","295.0","0.0","1"
"Bristol Cardigan Sweater","Portland","20263574-fco-022857990","USD","295.0","0.0","295.0","1"
"Western Vest","Portland","20272328-fco-000000119","USD","295.0","0.0","295.0","1"
"Tin Cloth Primaloft® Jacket","Portland","20263397-fco-025772206","USD","295.0","0.0","295.0","1"
"Jacquard Wool Crewneck Sweater","Portland","20263582-fco-022858036","USD","295.0","295.0","0.0","1"
"Mackinaw Wool Western Vest","Portland","11010682-fco-000000123","USD","295.0","0.0","295.0","1"
"Beartooth Jac-shirt","Portland","20277935-fco-026480775","USD","295.0","0.0","295.0","1"
"Lightweight Down Jac-Shirt","Portland","20202578-fco-007555401","USD","295.0","0.0","295.0","1"
"Tin Cloth Primaloft® Jacket","Portland","20263397-fco-025772202","USD","295.0","0.0","295.0","1"
"Western Vest","Portland","20272328-fco-000000123","USD","295.0","0.0","295.0","1"
"Bristol Cardigan Sweater","Portland","20263574-fco-022857980","USD","295.0","0.0","295.0","1"
"Medium Tin Cloth Duffle Bag","Portland","20263595-fco-000000074","USD","295.0","0.0","295.0","1"
"Alaskan Guide Shirt","Portland","11012006-fco-007554623","USD","290.0","145.0","145.0","3"
"Alaskan Guide Shirt","Portland","11012006-fco-007554622","USD","290.0","0.0","290.0","2"
"Alaskan Guide Shirt","Portland","11012006-fco-000000847","USD","290.0","0.0","290.0","2"
"Tin Cloth Outfitter Wallet","Portland","20242583-fco-000000073","USD","290.0","0.0","290.0","2"
"Chambray Cpo Shirt","Portland","20189139-fco-012495221","USD","290.0","0.0","290.0","2"
"Long Sleeve Pioneer Graphic T-shirt","Portland","20277959-fco-025020910","USD","286.0","88.0","198.0","4"
"Waffle Knit Thermal Crewneck","Portland","20067706-fco-000000076","USD","285.0","0.0","285.0","3"
"Waffle Knit Thermal Crewneck","Portland","20288128-fco-007558722","USD","285.0","0.0","285.0","3"
"Waffle Knit Thermal Crewneck","Portland","20183578-fco-000000116","USD","285.0","0.0","285.0","3"
"Waffle Knit Thermal Crewneck","Portland","20183578-fco-000000111","USD","285.0","0.0","285.0","3"
"Lightweight Alaskan Guide Shirt","Portland","20266730-fco-000001343","USD","283.5","0.0","283.5","3"
"Tin Cloth Field Jacket","Portland","20232829-fco-000000054","USD","279.0","0.0","279.0","1"
"Heritage 5-gauge Wool Sweater","Portland","20263568-fco-022857885","USD","275.0","0.0","275.0","1"
"Smokey Bear Prospector Graphic Hoodie","Portland","20289836-fco-025981445","USD","270.0","0.0","270.0","2"
"Lightweight Alaskan Guide Shirt","Portland","20266730-fco-025896496","USD","270.0","0.0","270.0","2"
"Lightweight Alaskan Guide Shirt","Portland","20266730-fco-025896495","USD","270.0","0.0","270.0","2"
"Skinner Fixed-Blade Knife","Portland","20163733-fco-000000040","USD","270.0","0.0","270.0","2"
"Jacquard Wool Crewneck Sweater","Portland","20263582-fco-022858038","USD","265.5","0.0","265.5","1"
"Jacquard Wool Crewneck Sweater","Portland","20263582-fco-022858033","USD","265.5","0.0","265.5","1"
"Women's Dry Tin Barn Coat","Portland","20289087-fco-000001672","USD","265.5","0.0","265.5","1"
"Dryden Backpack","Portland","20152980-fco-005897531","USD","265.0","0.0","265.0","1"
"Dryden Backpack","Portland","20295178-fco-000000074","USD","265.0","0.0","265.0","1"
"Alaskan Guide Shirt","Portland","11012006-fco-000001188","USD","261.0","0.0","261.0","3"
"Down Cruiser Vest","Portland","20070978-fco-000000042","USD","258.75","0.0","258.75","1"
"Wool Roll Neck Fisherman's Sweater","Portland","20263571-fco-000000076","USD","255.0","0.0","255.0","1"
"Wool Roll Neck Fisherman's Sweater","Portland","20263571-fco-022858025","USD","255.0","0.0","255.0","1"
"Rail-Splitter Selvedge Jeans","Portland","20195429-fco-013105579","USD","255.0","0.0","255.0","1"
"Wool Jac-shirt","Portland","20288328-fco-025518269","USD","250.0","0.0","250.0","1"
"Small Tin Cloth Duffle Bag","Portland","20263594-fco-000000073","USD","250.0","250.0","0.0","1"
"Wool Jac-shirt","Portland","20288328-fco-025891397","USD","250.0","0.0","250.0","1"
"Small Tin Cloth Duffle Bag","Portland","20263594-fco-000000092","USD","250.0","0.0","250.0","1"
"Women's Seattle Wool Jac-shirt","Portland","20289840-fco-000000119","USD","250.0","0.0","250.0","1"
"Prospector Graphic Hoodie","Portland","20285242-fco-025911436","USD","250.0","0.0","250.0","2"
"Wool Jac-shirt","Portland","20288328-fco-025891395","USD","250.0","0.0","250.0","1"
"Wool Jac-shirt","Portland","20288328-fco-025891392","USD","250.0","0.0","250.0","1"
"Prospector Embroidered Hoodie","Portland","20285681-fco-025913204","USD","250.0","0.0","250.0","2"
"Women's Seattle Wool Jac-shirt","Portland","20289840-fco-000000077","USD","250.0","0.0","250.0","1"
"Wool Jac-shirt","Portland","20288328-fco-000000113","USD","250.0","0.0","250.0","1"
"Wool Jac-shirt","Portland","20288328-fco-024697103","USD","250.0","0.0","250.0","1"
"Heritage 5-gauge Wool Sweater","Portland","20263568-fco-022857862","USD","247.5","0.0","247.5","1"
"Mackinaw Wool Cruiser Jacket","Portland","20266330-fco-025727421","USD","247.5","0.0","247.5","1"
"Ultralight Hooded Jacket","Portland","20114880-fco-005134872","USD","245.0","0.0","245.0","1"
"Safari Cloth Jacket","Portland","20277933-fco-025019471","USD","245.0","0.0","245.0","1"
"Ultralight Hooded Jacket","Portland","20114880-fco-005134876","USD","245.0","0.0","245.0","1"
"Vintage Flannel Work Shirt","Portland","11010689-fco-025574232","USD","239.25","0.0","239.25","2"
"1 1/4"" Bridle Leather Belt","Portland","20241431-fco-000002505","USD","237.5","0.0","237.5","2"
"Alaskan Guide Shirt","Portland","11012006-fco-000000846","USD","232.0","0.0","232.0","2"
"Waffle Knit Henley","Portland","20288578-fco-007558710","USD","230.0","0.0","230.0","2"
"Waffle Knit Henley","Portland","20233067-fco-005932645","USD","230.0","0.0","230.0","2"
"Field Flannel Shirt","Portland","20172107-fco-022857450","USD","230.0","0.0","230.0","2"
"Elk Heights Camp Shirt","Portland","20263534-fco-022857602","USD","230.0","0.0","230.0","2"
"Field Flannel Shirt","Portland","20172107-fco-018078334","USD","230.0","115.0","115.0","2"
"Waffle Knit Thermal Crewneck","Portland","20288128-fco-007558708","USD","228.0","0.0","228.0","4"
"Logger Mesh Cap","Portland","11030237-fco-000000110","USD","227.25","0.0","227.25","6"
"Tin Cloth Primaloft® Vest","Portland","20248735-fco-000000099","USD","225.0","0.0","225.0","1"
"Mackinaw Wool Vest","Portland","20266328-fco-025727416","USD","225.0","0.0","225.0","1"
"Tin Cloth Primaloft® Vest","Portland","20248735-fco-025772202","USD","225.0","0.0","225.0","1"
"Granite Spire Fleece Pullover","Portland","20248528-fco-001599786","USD","225.0","0.0","225.0","1"
"Field Cargo Pants","Portland","20233133-fco-025020944","USD","225.0","0.0","225.0","1"
"Granite Spire Fleece Pullover","Portland","20248528-fco-001599784","USD","225.0","0.0","225.0","1"
"Mackinaw Wool Vest","Portland","20266328-fco-000000122","USD","225.0","0.0","225.0","1"
"Oil Finish Double Tin Cloth Pants","Portland","20204456-fco-000000437","USD","225.0","0.0","225.0","1"
"Mackinaw Wool Vest","Portland","20266328-fco-000000123","USD","225.0","0.0","225.0","1"
"Tin Cloth Insulated Work Vest","Portland","20172090-fco-000000105","USD","225.0","0.0","225.0","1"
"Mackinaw Wool Vest Liner","Portland","20266331-fco-000000123","USD","225.0","0.0","225.0","1"
"Wool Jac-shirt","Portland","20288328-fco-000000117","USD","225.0","0.0","225.0","1"
"400G Merino Wool Hoodie","Portland","20114900-fco-000000099","USD","225.0","0.0","225.0","1"
"Field Jac-shirt","Portland","20277936-fco-014424336","USD","225.0","0.0","225.0","1"
"Field Jac-shirt","Portland","20277936-fco-014424340","USD","225.0","0.0","225.0","1"
"Oil Finish Double Tin Cloth Pants","Portland","20204456-fco-000001064","USD","225.0","0.0","225.0","1"
"Field Cargo Pants","Portland","20233133-fco-025020943","USD","225.0","0.0","225.0","1"
"Field Jac-shirt","Portland","20277936-fco-014424335","USD","225.0","0.0","225.0","1"
"Oil Finish Double Tin Cloth Pants","Portland","20204456-fco-000000447","USD","225.0","0.0","225.0","1"
"Tin Cloth Primaloft® Vest","Portland","20248735-fco-025772205","USD","225.0","0.0","225.0","1"
"Oil Finish Double Tin Cloth Pants","Portland","20204456-fco-007583171","USD","225.0","0.0","225.0","1"
"Granite Spire Fleece Pullover","Portland","20248528-fco-000000099","USD","225.0","0.0","225.0","1"
"Field Cargo Pants","Portland","20233133-fco-011280487","USD","225.0","0.0","225.0","1"
"Tin Cloth Primaloft® Jacket","Portland","20263397-fco-025772207","USD","221.25","0.0","221.25","1"
"Smokey Bear Frontier Graphic T-shirt","Portland","20290329-fco-025981468","USD","220.0","0.0","220.0","4"
"Anchorage Work Pants","Portland","20228179-fco-007861380","USD","217.5","0.0","217.5","2"
"Ultralight Jacket","Portland","20114879-fco-001599738","USD","215.0","0.0","215.0","1"
"Fleece Lined Jac-shirt","Portland","20172089-fco-006032371","USD","215.0","0.0","215.0","2"
"Fleece Lined Jac-shirt","Portland","20172089-fco-016828491","USD","215.0","0.0","215.0","1"
"Fleece Lined Jac-shirt","Portland","20172089-fco-006032373","USD","215.0","215.0","0.0","1"
"Fleece Lined Jac-shirt","Portland","20172089-fco-016828496","USD","215.0","0.0","215.0","1"
"Ultralight Jacket","Portland","20114879-fco-022851046","USD","215.0","0.0","215.0","1"
"Alaskan Guide Shirt","Portland","11012006-fco-000000103","USD","210.25","0.0","210.25","2"
"Bridle Leather Front Pocket Cash & Card Case","Portland","20234680-fco-000002547","USD","210.0","0.0","210.0","2"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-000000357","USD","210.0","0.0","210.0","1"
"Tin Cloth Work Jacket","Portland","20232885-fco-000000468","USD","207.0","207.0","0.0","1"
"Logger Mesh Cap","Portland","11030237-fco-000000073","USD","200.25","0.0","200.25","5"
"Prospector Graphic Hoodie","Portland","20285242-fco-025911438","USD","200.0","0.0","200.0","2"
"Lined Ragg Wool Beanie","Portland","20204539-fco-024164971","USD","200.0","0.0","200.0","4"
"Women's Seattle Wool Jac-shirt","Portland","20289840-fco-000000075","USD","200.0","0.0","200.0","1"
"Western Tracks Blanket","Portland","20278021-fco-025025441","USD","195.0","0.0","195.0","1"
"Moleskin Seattle Shirt","Portland","11010394-fco-013663011","USD","195.0","0.0","195.0","1"
"Dryden Briefcase","Portland","20295179-fco-000274966","USD","195.0","0.0","195.0","1"
"Moleskin Seattle Shirt","Portland","11010394-fco-000000139","USD","195.0","0.0","195.0","1"
"Moleskin Seattle Shirt","Portland","11010394-fco-000000134","USD","195.0","0.0","195.0","1"
"Oil Finish Single Tin Cloth Pants","Portland","20204457-fco-014059964","USD","195.0","0.0","195.0","1"
"Moleskin Seattle Shirt","Portland","11010394-fco-000000796","USD","195.0","0.0","195.0","1"
"Oil Finish Single Tin Cloth Pants","Portland","20204457-fco-000000440","USD","195.0","0.0","195.0","1"
"Oil Finish Single Tin Cloth Pants","Portland","20204457-fco-000000441","USD","195.0","0.0","195.0","1"
"Surveyor Messenger Bag","Portland","20277989-fco-000000110","USD","195.0","0.0","195.0","1"
"Oil Finish Single Tin Cloth Pants","Portland","20204457-fco-007583157","USD","195.0","0.0","195.0","1"
"Surveyor Messenger Bag","Portland","20277989-fco-006813334","USD","195.0","0.0","195.0","1"
"Oil Tin Cloth Vest","Portland","20263413-fco-018109081","USD","195.0","0.0","195.0","1"
"Rail-Splitter Jeans","Portland","20172097-fco-013110909","USD","195.0","0.0","195.0","2"
"Moleskin Seattle Shirt","Portland","11010394-fco-000170250","USD","195.0","0.0","195.0","1"
"DENIM WORK SHIRT","Portland","20249478-fco-021942495","USD","195.0","0.0","195.0","1"
"Mackinaw Wool Jacket Liner","Portland","20233383-fco-000000123","USD","195.0","0.0","195.0","1"
"Tin Cloth Zipper Tote Bag","Portland","20263590-fco-022852724","USD","195.0","0.0","195.0","1"
"Fleece Lined Jac-shirt","Portland","20172089-fco-016828494","USD","193.5","0.0","193.5","1"
"Long Sleeve Frontier Embroidered Pocket T-shirt","Portland","20277958-fco-018109089","USD","190.0","0.0","190.0","2"
"Lightweight Alaskan Guide Shirt","Portland","20266730-fco-000001346","USD","189.0","0.0","189.0","2"
"Women's Field Chamois Shirt","Portland","20289094-fco-025931905","USD","186.2","0.0","186.2","2"
"Field Cargo Shorts","Portland","20277945-fco-025022912","USD","185.0","0.0","185.0","1"
"1 1/2"" Bridle Leather Belt","Portland","20241430-fco-000000204","USD","181.25","0.0","181.25","2"
"Waffle Knit Thermal Crewneck","Portland","20183578-fco-000000122","USD","180.5","0.0","180.5","2"
"Logger Mesh Cap","Portland","20272929-fco-001814641","USD","180.0","0.0","180.0","4"
"Tab Suspenders","Portland","20241429-fco-000002103","USD","180.0","0.0","180.0","2"
"Pioneer Pocket T-shirt","Portland","20205128-fco-000002221","USD","180.0","0.0","180.0","3"
"Ballard Watch Cap","Portland","20249028-fco-022853734","USD","180.0","0.0","180.0","8"
"Long Sleeve Pioneer Pocket T-shirt","Portland","20263547-fco-000000101","USD","176.0","0.0","176.0","2"
"Safari Cloth Pants","Portland","20277942-fco-022853091","USD","175.0","0.0","175.0","1"
"Swiftwater Rain Jacket","Portland","20248728-fco-000000699","USD","171.5","0.0","171.5","1"
"Vintage Flannel Work Shirt","Portland","11010689-fco-025574235","USD","165.0","0.0","165.0","1"
"Ultralight Vest","Portland","20114890-fco-021939946","USD","165.0","0.0","165.0","1"
"Vintage Flannel Work Shirt","Portland","11010689-fco-025133079","USD","165.0","0.0","165.0","1"
"Vintage Flannel Work Shirt","Portland","11010689-fco-025133036","USD","165.0","0.0","165.0","1"
"Ultralight Vest","Portland","20114890-fco-021939960","USD","165.0","0.0","165.0","1"
"Vintage Flannel Work Shirt","Portland","11010689-fco-025574233","USD","165.0","0.0","165.0","1"
"Vintage Flannel Work Shirt","Portland","11010689-fco-022857120","USD","165.0","0.0","165.0","1"
"Vintage Flannel Work Shirt","Portland","11010689-fco-025896281","USD","165.0","0.0","165.0","1"
"Vintage Flannel Work Shirt","Portland","11010689-fco-025896268","USD","165.0","0.0","165.0","1"
"Logger Cap","Portland","20250287-fco-021941500","USD","165.0","0.0","165.0","3"
"Vintage Flannel Work Shirt","Portland","11010689-fco-022857110","USD","165.0","0.0","165.0","1"
"Oil Tin Cloth Vest","Portland","20232830-fco-000000042","USD","160.0","0.0","160.0","1"
"Washed Short Sleeve Feather Cloth Shirt","Portland","20189134-fco-025021412","USD","156.8","0.0","156.8","2"
"400G Merino Wool Bottoms","Portland","20232896-fco-000000103","USD","155.0","0.0","155.0","1"
"Dry Tin Cloth 5-pocket Pants","Portland","20155578-fco-007861388","USD","155.0","0.0","155.0","1"
"Dry Tin Cloth 5-pocket Pants","Portland","20155578-fco-008355875","USD","155.0","0.0","155.0","1"
"Dry Tin Cloth 5-pocket Pants","Portland","20155578-fco-007861360","USD","155.0","0.0","155.0","1"
"Dry Tin Cloth 5-pocket Pants","Portland","20155578-fco-013761931","USD","155.0","0.0","155.0","1"
