"Sale Product Name","Sale Location","Sale Product SKU","Sale Order Currency","Gross Sale Price","Total Return Refund Net","Actual Net Sales","Item Qty."
"Mackinaw Wool Cruiser Jacket","Portland","20266330-fco-000000112","USD","495.0","0.0","495.0","1"
"Safari Cloth Jacket","Portland","20277933-fco-022850508","USD","490.0","0.0","490.0","2"
"Swiftwater Rain Jacket","Portland","20248728-fco-006032372","USD","490.0","0.0","490.0","2"
"Safari Cloth Jacket","Portland","20277933-fco-025018961","USD","490.0","245.0","245.0","2"
"Lined Mackinaw Wool Jac-shirt","Portland","20232893-fco-023358097","USD","450.0","0.0","450.0","1"
"Field Cargo Pants","Portland","20233133-fco-025020943","USD","450.0","0.0","450.0","2"
"Alaskan Guide Shirt","Portland","11012006-fco-007554624","USD","435.0","0.0","435.0","3"
"Ultralight Jacket","Portland","20114879-fco-001599738","USD","430.0","0.0","430.0","2"
"Tin Cloth Cruiser Jacket","Portland","20271278-fco-000000042","USD","425.0","0.0","425.0","1"
"Skagit Rain Jacket ","Portland","20147678-fco-008968865","USD","409.5","0.0","409.5","1"
"Seattle Wool Jac-shirt","Portland","20266729-fco-000000076","USD","395.0","0.0","395.0","1"
"24 Hour Tin Cloth Briefcase - Otter Green","Portland","20231633-fco-000000074","USD","395.0","0.0","395.0","1"
"24 Hour Tin Cloth Briefcase","Portland","20282279-fco-000000074","USD","395.0","0.0","395.0","1"
"Foul Weather Jacket","Portland","20283278-fco-024833514","USD","395.0","0.0","395.0","1"
"Jac-shirt","Portland","20251028-fco-000000042","USD","395.0","0.0","395.0","1"
"24 Hour Tin Cloth Briefcase","Portland","20282279-fco-005164001","USD","395.0","0.0","395.0","1"
"Seattle Wool Jac-shirt","Portland","20266729-fco-000000077","USD","395.0","0.0","395.0","1"
"Washed Short Sleeve Feather Cloth Shirt","Portland","20189134-fco-025021393","USD","392.0","98.0","294.0","4"
"Rail-Splitter Jeans","Portland","20172097-fco-013110908","USD","390.0","0.0","390.0","2"
"Rail-Splitter Jeans","Portland","20172097-fco-013111044","USD","390.0","0.0","390.0","2"
"Granite Mountain 6"" Shorts","Portland","20190979-fco-025021537","USD","380.0","0.0","380.0","4"
"Granite Mountain 6"" Shorts","Portland","20190979-fco-025021536","USD","380.0","0.0","380.0","4"
"Stetson Wolf Canyon Hat","Portland","20031028-fco-000002178","USD","375.0","0.0","375.0","1"
"Stetson Wolf Canyon Hat","Portland","20031028-fco-000304756","USD","375.0","0.0","375.0","1"
"Skinner Fixed-Blade Knife","Portland","20163733-fco-000000040","USD","375.0","0.0","375.0","3"
"Short Sleeve Lightweight Alaskan Guide Shirt ","Portland","20248771-fco-025019596","USD","375.0","125.0","250.0","3"
"Handprinted Camp Shirt","Portland","20277950-fco-025011641","USD","370.5","195.0","175.5","2"
"Field Cargo Shorts","Portland","20277945-fco-025022913","USD","370.0","0.0","370.0","2"
"Short Sleeve Chambray Shirt","Portland","20248774-fco-021942452","USD","362.5","0.0","362.5","3"
"Field Jac-shirt","Portland","20277936-fco-025019911","USD","360.0","0.0","360.0","2"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-021936241","USD","350.0","0.0","350.0","1"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-025041831","USD","350.0","0.0","350.0","1"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-000000359","USD","350.0","0.0","350.0","1"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-021936243","USD","350.0","0.0","350.0","1"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-000000107","USD","350.0","0.0","350.0","1"
"Down Cruiser Vest","Portland","20070978-fco-000000052","USD","345.0","0.0","345.0","1"
"Down Cruiser Vest","Portland","20070978-fco-000000043","USD","345.0","0.0","345.0","1"
"Tin Cloth Work Jacket","Portland","20232885-fco-000000043","USD","345.0","0.0","345.0","1"
"Stetson Wolf Canyon Hat","Portland","20031028-fco-000000094","USD","337.5","337.5","0.0","1"
"Ultralight Vest","Portland","20114890-fco-022851405","USD","330.0","0.0","330.0","2"
"Mackinaw Wool Jacket Liner","Portland","20233383-fco-000000113","USD","325.0","0.0","325.0","1"
"Journeyman Backpack","Portland","20231638-fco-000000093","USD","316.0","0.0","316.0","1"
"Logger Mesh Cap","Portland","11030237-fco-025024824","USD","315.0","0.0","315.0","7"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-000000101","USD","315.0","0.0","315.0","1"
"Dry Tin Cloth 5-pocket Pants","Portland","20155578-fco-007861378","USD","310.0","0.0","310.0","2"
"Dry Tin Cloth 5-pocket Pants","Portland","20155578-fco-008353683","USD","310.0","0.0","310.0","2"
"Dry Tin Cloth 5-pocket Pants","Portland","20155578-fco-007861366","USD","310.0","0.0","310.0","2"
"Dry Tin Cloth 5-pocket Pants","Portland","20155578-fco-007861382","USD","310.0","0.0","310.0","2"
"Medium Tin Cloth Duffle Bag","Portland","20263595-fco-022852724","USD","309.75","0.0","309.75","2"
"Frontier Henley T-shirt","Portland","20277956-fco-000000105","USD","300.0","0.0","300.0","4"
"Wool Roll Neck Fisherman's Sweater","Portland","20263571-fco-022858023","USD","297.5","0.0","297.5","1"
"Wool Roll Neck Fisherman's Sweater","Portland","20263571-fco-000000076","USD","297.5","0.0","297.5","1"
"Jac-shirt","Portland","20251028-fco-021955699","USD","296.25","0.0","296.25","1"
"Jacquard Wool Crewneck Sweater","Portland","20263582-fco-022858031","USD","295.0","295.0","0.0","1"
"Tin Cloth Primaloft® Jacket","Portland","20263397-fco-025772202","USD","295.0","0.0","295.0","1"
"Beartooth Jac-shirt","Portland","20277935-fco-022850510","USD","295.0","0.0","295.0","1"
"Tin Cloth Primaloft® Jacket","Portland","20263397-fco-000000101","USD","295.0","0.0","295.0","1"
"Medium Tin Cloth Duffle Bag","Portland","20263595-fco-000000092","USD","295.0","0.0","295.0","1"
"Bristol Cardigan Sweater","Portland","20263574-fco-022857990","USD","295.0","0.0","295.0","1"
"Bristol Cardigan Sweater","Portland","20263574-fco-022857980","USD","295.0","0.0","295.0","1"
"Jacquard Wool Crewneck Sweater","Portland","20263582-fco-022858033","USD","295.0","0.0","295.0","1"
"Beartooth Jac-shirt","Portland","20277935-fco-022850517","USD","295.0","0.0","295.0","1"
"Cover Cloth Quilted Jac-shirt","Portland","20263392-fco-010546919","USD","295.0","0.0","295.0","1"
"Beartooth Jac-shirt","Portland","20277935-fco-025019007","USD","295.0","0.0","295.0","1"
"Dry Waist Pack","Portland","20149029-fco-000002141","USD","295.0","0.0","295.0","1"
"Pioneer Pocket T-shirt","Portland","20205128-fco-000000099","USD","294.0","0.0","294.0","7"
"Washed Short Sleeve Feather Cloth Shirt","Portland","20189134-fco-025021392","USD","294.0","0.0","294.0","3"
"Washed Short Sleeve Feather Cloth Shirt","Portland","20189134-fco-025021399","USD","294.0","0.0","294.0","3"
"Rugged Twill Outfitter Wallet","Portland","20187879-fco-000000074","USD","290.0","0.0","290.0","2"
"Compact Fishing Waist Pack","Portland","20189129-fco-000000073","USD","290.0","0.0","290.0","2"
"Chambray CPO Shirt","Portland","20189139-fco-012495571","USD","290.0","145.0","145.0","2"
"Chambray CPO Shirt","Portland","20189139-fco-012494920","USD","290.0","0.0","290.0","2"
"Chambray CPO Shirt","Portland","20189139-fco-012494918","USD","290.0","145.0","145.0","2"
"Fishing Guide Vest","Portland","20193499-fco-018411681","USD","285.0","0.0","285.0","1"
"Waffle Knit Thermal Crewneck","Portland","20067706-fco-005932643","USD","285.0","0.0","285.0","3"
"Tin Cloth Field Jacket","Portland","20232829-fco-000000042","USD","279.0","0.0","279.0","1"
"Chambray CPO Shirt","Portland","20189139-fco-012495230","USD","275.5","0.0","275.5","2"
"Eagle Harbor Jac-shirt","Portland","20277937-fco-000000057","USD","275.0","0.0","275.0","1"
"Eagle Harbor Jac-shirt","Portland","20277937-fco-000000329","USD","275.0","0.0","275.0","1"
"Washed Low-profile Logger Cap","Portland","20278008-fco-025022524","USD","275.0","0.0","275.0","5"
"Surveyor Pullman Pack","Portland","20277995-fco-000000110","USD","275.0","0.0","275.0","1"
"Lightweight Alaskan Guide Shirt","Portland","11010743-fco-002582901","USD","270.0","0.0","270.0","2"
"Lightweight Alaskan Guide Shirt","Portland","20266730-fco-025018988","USD","270.0","0.0","270.0","2"
"Assisted Opening Knife","Portland","20165028-fco-013066901","USD","260.0","0.0","260.0","4"
"Rail-Splitter Selvedge Jeans","Portland","20195429-fco-013110897","USD","255.0","0.0","255.0","1"
"Dry Tin Cloth Shorts","Portland","20248742-fco-005988032","USD","250.0","0.0","250.0","2"
"Short Sleeve Lightweight Alaskan Guide Shirt ","Portland","20248771-fco-025019606","USD","250.0","0.0","250.0","2"
"Wool Jac-shirt","Portland","20288328-fco-024697105","USD","250.0","0.0","250.0","1"
"Short Sleeve Chambray Shirt","Portland","20248774-fco-021942450","USD","250.0","0.0","250.0","2"
"Wool Jac-shirt","Portland","20288328-fco-024697101","USD","250.0","0.0","250.0","1"
"Wool Jac-shirt","Portland","20288328-fco-025433583","USD","250.0","0.0","250.0","1"
"Wool Jac-shirt","Portland","20288328-fco-024697104","USD","250.0","0.0","250.0","1"
"Logger Mesh Cap","Portland","11030237-fco-000000074","USD","245.25","0.0","245.25","6"
"Safari Cloth Jacket","Portland","20277933-fco-022850517","USD","245.0","0.0","245.0","1"
"Ultralight Hooded Jacket","Portland","20114880-fco-005134874","USD","245.0","0.0","245.0","1"
"Safari Cloth Jacket","Portland","20277933-fco-022850510","USD","245.0","0.0","245.0","1"
"Swiftwater Rain Jacket","Portland","20248728-fco-001599738","USD","245.0","0.0","245.0","1"
"Swiftwater Rain Jacket","Portland","20248728-fco-006032375","USD","245.0","0.0","245.0","1"
"Safari Cloth Jacket","Portland","20277933-fco-025018966","USD","245.0","0.0","245.0","1"
"Dry Tin Cloth Cruiser","Portland","20277929-fco-016828496","USD","245.0","0.0","245.0","1"
"Swiftwater Rain Jacket","Portland","20248728-fco-006032374","USD","245.0","0.0","245.0","1"
"Ultralight Hooded Jacket","Portland","20114880-fco-005134882","USD","245.0","0.0","245.0","1"
"Oil Tin Low-profile Logger Cap","Portland","20271578-fco-000000074","USD","240.0","0.0","240.0","4"
"Oil Finish Wax","Portland","20278928-fco-024646251","USD","239.5","0.0","239.5","48"
"Waffle Knit Henley","Portland","20233067-fco-005932643","USD","230.0","0.0","230.0","2"
"Waffle Knit Henley","Portland","20233067-fco-005932646","USD","230.0","0.0","230.0","2"
"Mackinaw Wool Vest Liner","Portland","20266331-fco-000000117","USD","225.0","0.0","225.0","1"
"Surveyor 36l Backpack","Portland","20277988-fco-006813334","USD","225.0","0.0","225.0","2"
"Field Cargo Pants","Portland","20233133-fco-025020941","USD","225.0","0.0","225.0","1"
"Tin Cloth Primaloft® Vest","Portland","20248735-fco-025772206","USD","225.0","0.0","225.0","1"
"Granite Spire Fleece Pullover","Portland","20248528-fco-000000103","USD","225.0","0.0","225.0","1"
"Tin Cloth Insulated Work Vest","Portland","20172090-fco-000000099","USD","225.0","0.0","225.0","1"
"Field Cargo Pants","Portland","20233133-fco-025020947","USD","225.0","225.0","0.0","1"
"Dry Tin Cloth Bibs","Portland","20277940-fco-018498349","USD","225.0","0.0","225.0","1"
"Field Jac-shirt","Portland","20277936-fco-025019479","USD","225.0","0.0","225.0","1"
"Mackinaw Wool Vest","Portland","20266328-fco-000000112","USD","225.0","225.0","0.0","1"
"Frontier Henley T-shirt","Portland","20277956-fco-000002222","USD","225.0","0.0","225.0","3"
"Field Cargo Pants","Portland","20233133-fco-025020944","USD","225.0","0.0","225.0","1"
"Oil Finish Double Tin Cloth Pants","Portland","20204456-fco-000001066","USD","225.0","0.0","225.0","1"
"Tin Cloth Primaloft® Vest","Portland","20248735-fco-000000101","USD","225.0","0.0","225.0","1"
"Field Cargo Pants","Portland","20233133-fco-025020946","USD","225.0","0.0","225.0","1"
"Field Jac-shirt","Portland","20277936-fco-025019478","USD","225.0","0.0","225.0","1"
"Tin Cloth Travel Kit","Portland","20263597-fco-000000074","USD","225.0","0.0","225.0","3"
"Field Cargo Pants","Portland","20233133-fco-025020945","USD","225.0","0.0","225.0","1"
"Mackinaw Wool Vest","Portland","11010055-fco-000000127","USD","225.0","0.0","225.0","1"
"Field Jac-shirt","Portland","20277936-fco-025019477","USD","225.0","0.0","225.0","1"
"Granite Mountain 6"" Shorts","Portland","20190979-fco-020398437","USD","223.25","0.0","223.25","3"
"Washed Low-profile Logger Cap","Portland","20278008-fco-025022525","USD","220.0","0.0","220.0","4"
"Prospector Hoodie","Portland","20204496-fco-025011482","USD","218.5","0.0","218.5","2"
"Ultralight Jacket","Portland","20114879-fco-001599781","USD","215.0","0.0","215.0","1"
"Dry Roll-Top Tote Bag","Portland","20175828-fco-005164001","USD","215.0","0.0","215.0","2"
"Dry Backpack","Portland","20261030-fco-005164001","USD","210.0","0.0","210.0","2"
"Bridle Leather Front Pocket Cash & Card Case","Portland","20234680-fco-000002314","USD","210.0","0.0","210.0","2"
"Filson X Danner Trail 2650 Hiker Boots","Portland","20210282-fco-024589115","USD","196.2","0.0","196.2","1"
"Filson X Danner Trail 2650 Hiker Boots","Portland","20210282-fco-024589127","USD","196.2","0.0","196.2","1"
"Washed Short Sleeve Feather Cloth Shirt","Portland","20189134-fco-025021395","USD","196.0","0.0","196.0","2"
"Twin Lakes Short Sleeve Sport Shirt","Portland","20277947-fco-025009985","USD","196.0","0.0","196.0","2"
"Twin Lakes Short Sleeve Sport Shirt","Portland","20277947-fco-025009990","USD","196.0","0.0","196.0","2"
"Washed Short Sleeve Feather Cloth Shirt","Portland","20189134-fco-025021398","USD","196.0","0.0","196.0","2"
"Washed Short Sleeve Feather Cloth Shirt","Portland","20189134-fco-025020598","USD","196.0","0.0","196.0","2"
"Washed Short Sleeve Feather Cloth Shirt","Portland","20189134-fco-025020595","USD","196.0","0.0","196.0","2"
"Handprinted Camp Shirt","Portland","20277950-fco-025011656","USD","195.0","0.0","195.0","1"
"Rail-Splitter Jeans","Portland","20172097-fco-013111041","USD","195.0","0.0","195.0","1"
"Rail-Splitter Jeans","Portland","20172097-fco-013105573","USD","195.0","0.0","195.0","1"
"Moleskin Seattle Shirt","Portland","11010394-fco-000000137","USD","195.0","0.0","195.0","1"
"Handprinted Camp Shirt","Portland","20277950-fco-025011657","USD","195.0","0.0","195.0","1"
"Moleskin Seattle Shirt","Portland","11010394-fco-000000136","USD","195.0","0.0","195.0","1"
"1 1/2"" Bridle Leather Double Belt","Portland","20241432-fco-000000204","USD","195.0","0.0","195.0","1"
"Moleskin Seattle Shirt","Portland","11010394-fco-000170250","USD","195.0","0.0","195.0","1"
"Handprinted Camp Shirt","Portland","20277950-fco-025011643","USD","195.0","0.0","195.0","1"
"Surveyor Messenger Bag","Portland","20277989-fco-000000110","USD","195.0","0.0","195.0","1"
"Tin Cloth Zipper Tote Bag","Portland","20263590-fco-000000073","USD","195.0","0.0","195.0","1"
"Rail-Splitter Jeans","Portland","20172097-fco-013111043","USD","195.0","0.0","195.0","1"
"Surveyor Messenger Bag","Portland","20277989-fco-006813334","USD","195.0","0.0","195.0","1"
"Waffle Knit Thermal Crewneck","Portland","20067706-fco-000000089","USD","190.0","0.0","190.0","2"
"Granite Mountain 6"" Shorts","Portland","20190979-fco-020400123","USD","190.0","0.0","190.0","2"
"Waffle Knit Thermal Crewneck","Portland","20067706-fco-000000076","USD","190.0","0.0","190.0","2"
"Short Sleeve Lightweight Alaskan Guide Shirt ","Portland","20248771-fco-025019637","USD","181.25","0.0","181.25","2"
"Pioneer Pocket T-shirt","Portland","20205128-fco-009095700","USD","180.0","0.0","180.0","3"
"Pioneer Pocket T-shirt","Portland","20205128-fco-025011813","USD","180.0","0.0","180.0","3"
"Long Sleeve Pioneer Graphic T-shirt","Portland","20277959-fco-025020910","USD","176.0","0.0","176.0","2"
"Safari Cloth Pants","Portland","20277942-fco-022853100","USD","175.0","0.0","175.0","1"
"Rugged Twill Travel Kit","Portland","11070218-fco-000000074","USD","175.0","0.0","175.0","1"
"Safari Cloth Pants","Portland","20277942-fco-022853096","USD","175.0","0.0","175.0","1"
"Safari Cloth Pants","Portland","20277942-fco-022853039","USD","175.0","0.0","175.0","1"
"Summer Packer Hat","Portland","20238878-fco-000000052","USD","170.0","0.0","170.0","2"
"Bridle Leather Shoulder Strap","Portland","20049230-fco-000000096","USD","170.0","0.0","170.0","2"
"Tin Cloth Packer Hat","Portland","20211128-fco-000000052","USD","170.0","0.0","170.0","2"
"Tin Cloth Packer Hat","Portland","20211128-fco-000000055","USD","170.0","0.0","170.0","2"
"Stetson Wolf Canyon Hat","Portland","20031028-fco-000000095","USD","168.75","0.0","168.75","1"
"Oil Tin Low-profile Logger Cap","Portland","20271578-fco-025025671","USD","168.0","0.0","168.0","3"
"Waffle Knit Henley","Portland","20233067-fco-005932645","USD","166.75","0.0","166.75","2"
"Ultralight Vest","Portland","20114890-fco-022851411","USD","165.0","0.0","165.0","1"
"Vintage Flannel Work Shirt","Portland","11010689-fco-025133075","USD","165.0","0.0","165.0","1"
"Vintage Flannel Work Shirt","Portland","11010689-fco-025574232","USD","165.0","0.0","165.0","1"
"Small Dry Bag","Portland","20261028-fco-000002141","USD","162.5","0.0","162.5","5"
"Oil Tin Cloth Vest","Portland","20232830-fco-000000042","USD","160.0","0.0","160.0","1"
"Short Sleeve Embroidered Pocket T-shirt","Portland","20263538-fco-018109083","USD","160.0","0.0","160.0","2"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-025041832","USD","157.5","0.0","157.5","1"
"Dry Tin Cloth 5-pocket Pants","Portland","20155578-fco-013558445","USD","155.0","0.0","155.0","1"
"Dry Tin Cloth 5-pocket Pants","Portland","20155578-fco-008353688","USD","155.0","0.0","155.0","1"
"Dry Tin Cloth 5-pocket Pants","Portland","20155578-fco-013558449","USD","155.0","155.0","0.0","1"
"Dry Tin Cloth 5-pocket Pants","Portland","20155578-fco-013761933","USD","155.0","0.0","155.0","1"
"Dry Tin Cloth 5-pocket Pants","Portland","20155578-fco-007861377","USD","155.0","155.0","0.0","2"
"Dry Tin Cloth 5-pocket Pants","Portland","20155578-fco-008355883","USD","155.0","0.0","155.0","1"
"Dry Tin Cloth 5-pocket Pants","Portland","20155578-fco-008355878","USD","155.0","0.0","155.0","1"
"Long Sleeve Barrier T-shirt","Portland","20257229-fco-025143524","USD","150.0","0.0","150.0","2"
"Tin Cloth Travel Kit","Portland","20263597-fco-000000073","USD","150.0","0.0","150.0","2"
"Draftsman Canvas Pants","Portland","20187534-fco-012237812","USD","150.0","0.0","150.0","1"
"Frontier Henley T-shirt","Portland","20277956-fco-000002221","USD","150.0","0.0","150.0","2"
"Draftsman Canvas Pants","Portland","20187534-fco-012237815","USD","150.0","0.0","150.0","1"
"Draftsman Canvas Pants","Portland","20187534-fco-012237809","USD","150.0","0.0","150.0","1"
"Draftsman Canvas Pants","Portland","20187534-fco-012237821","USD","150.0","0.0","150.0","1"
"Draftsman Canvas Pants","Portland","20187534-fco-012237806","USD","150.0","150.0","0.0","1"
"Bridle Leather Bi-Fold Wallet","Portland","20234679-fco-000002547","USD","150.0","0.0","150.0","1"
"Draftsman Canvas Pants","Portland","20187534-fco-012237805","USD","150.0","0.0","150.0","1"
"Draftsman Canvas Pants","Portland","20187534-fco-018129887","USD","150.0","0.0","150.0","1"
"Bridle Leather Bi-Fold Wallet","Portland","20234679-fco-000002314","USD","150.0","0.0","150.0","1"
"Small Tin Cloth Duffle Bag","Portland","20263732-fco-017871261","USD","146.25","0.0","146.25","1"
"Anchorage Work Pants","Portland","20228179-fco-018129888","USD","145.0","0.0","145.0","1"
"Chambray CPO Shirt","Portland","20189139-fco-012495229","USD","145.0","0.0","145.0","1"
"Chambray Cpo Shirt","Portland","20189139-fco-012495229","USD","145.0","0.0","145.0","1"
"Anchorage Work Pants","Portland","20228179-fco-018129890","USD","145.0","0.0","145.0","1"
"Anchorage Work Pants","Portland","20228179-fco-007861380","USD","145.0","0.0","145.0","1"
"Anchorage Work Pants","Portland","20228179-fco-020400129","USD","145.0","0.0","145.0","1"
"Alaskan Guide Shirt","Portland","11012006-fco-007554626","USD","145.0","145.0","0.0","1"
"Eagle Harbor Shorts","Portland","20277946-fco-000000568","USD","145.0","0.0","145.0","1"
"Alaskan Guide Shirt","Portland","11012006-fco-007524562","USD","145.0","0.0","145.0","1"
"Alaskan Guide Shirt","Portland","11012006-fco-000001195","USD","145.0","0.0","145.0","1"
"Alaskan Guide Shirt","Portland","11012006-fco-007554623","USD","145.0","0.0","145.0","1"
"Eagle Harbor Shorts","Portland","20277946-fco-000000564","USD","145.0","0.0","145.0","1"
"Anchorage Work Pants","Portland","20228179-fco-018129884","USD","145.0","0.0","145.0","1"
"Anchorage Work Pants","Portland","20228179-fco-018498340","USD","145.0","0.0","145.0","1"
"Alaskan Guide Shirt","Portland","11012006-fco-000001181","USD","145.0","0.0","145.0","1"
"Chambray Cpo Shirt","Portland","20189139-fco-012494918","USD","145.0","0.0","145.0","1"
"Alaskan Guide Shirt","Portland","11012006-fco-000001963","USD","145.0","0.0","145.0","1"
"Alaskan Guide Shirt","Portland","11012006-fco-000001192","USD","145.0","0.0","145.0","1"
"Washed Short Sleeve Feather Cloth Shirt","Portland","20189134-fco-025021400","USD","142.1","0.0","142.1","2"
"Midweight Traditional Crew Socks","Portland","20106079-fco-000002138","USD","140.0","0.0","140.0","4"
"Husky Jeans","Portland","20233135-fco-018288458","USD","135.0","0.0","135.0","1"
"Dry Tin Cloth Logger Mesh Cap","Portland","20278086-fco-015920256","USD","135.0","0.0","135.0","3"
"Lightweight Alaskan Guide Shirt","Portland","20266730-fco-013953761","USD","135.0","0.0","135.0","1"
"Lightweight Alaskan Guide Shirt","Portland","20266730-fco-013953686","USD","135.0","0.0","135.0","1"
"Safari Cloth Guide Shirt","Portland","20277949-fco-025018961","USD","135.0","0.0","135.0","1"
"Lightweight Alaskan Guide Shirt","Portland","20266730-fco-025018958","USD","135.0","0.0","135.0","1"
"Safari Cloth Guide Shirt","Portland","20277949-fco-025018963","USD","135.0","0.0","135.0","1"
"Safari Cloth Guide Shirt","Portland","20277949-fco-022850517","USD","135.0","0.0","135.0","1"
"Safari Cloth Guide Shirt","Portland","20277949-fco-022850513","USD","135.0","0.0","135.0","1"
"Lightweight Alaskan Guide Shirt","Portland","20266730-fco-025018960","USD","135.0","0.0","135.0","1"
"Deer Bandana","Portland","20284028-fco-025024830","USD","135.0","0.0","135.0","3"
"Lightweight Alaskan Guide Shirt","Portland","20266730-fco-025018956","USD","135.0","0.0","135.0","1"
"Alaskan Guide Shirt","Portland","11012007-fco-000001976","USD","130.5","0.0","130.5","1"
"Logger Mesh Cap","Portland","11030237-fco-000000110","USD","130.5","0.0","130.5","3"
"Chambray CPO Shirt","Portland","20189139-fco-012494917","USD","130.5","0.0","130.5","1"
"Washed Feather Cloth Shirt","Portland","20189133-fco-025020543","USD","125.0","0.0","125.0","1"
"Washed Feather Cloth Shirt","Portland","20189133-fco-025019900","USD","125.0","0.0","125.0","1"
"Dry Tin Cloth Shorts","Portland","20248742-fco-005988033","USD","125.0","0.0","125.0","1"
"Short Sleeve Lightweight Alaskan Guide Shirt ","Portland","20248771-fco-025019610","USD","125.0","0.0","125.0","1"
"1 1/2"" Bridle Leather Belt","Portland","20241430-fco-000002507","USD","125.0","0.0","125.0","1"
"1 1/2"" Bridle Leather Belt","Portland","20241430-fco-000000229","USD","125.0","0.0","125.0","1"
"1 1/2"" Bridle Leather Belt","Portland","20241430-fco-000000207","USD","125.0","0.0","125.0","1"
"1 1/2"" Bridle Leather Belt","Portland","20241430-fco-000000293","USD","125.0","125.0","0.0","1"
"Washed Feather Cloth Shirt","Portland","20189133-fco-025019897","USD","125.0","0.0","125.0","1"
"Short Sleeve Chambray Shirt","Portland","20248774-fco-021942460","USD","125.0","0.0","125.0","1"
"1 1/4"" Bridle Leather Belt","Portland","20241431-fco-000002321","USD","125.0","0.0","125.0","1"
"Prospector Graphic Hoodie","Portland","20284778-fco-025172972","USD","125.0","0.0","125.0","1"
"Short Sleeve Lightweight Alaskan Guide Shirt ","Portland","20248771-fco-025019633","USD","125.0","0.0","125.0","1"
"1 1/2"" Bridle Leather Belt","Portland","20241430-fco-000002519","USD","125.0","0.0","125.0","1"
"1 1/2"" Bridle Leather Belt","Portland","20241430-fco-000000219","USD","125.0","0.0","125.0","1"
"Short Sleeve Lightweight Alaskan Guide Shirt ","Portland","20248771-fco-025019088","USD","125.0","0.0","125.0","1"
"Short Sleeve Lightweight Alaskan Guide Shirt ","Portland","20248771-fco-025019603","USD","125.0","0.0","125.0","1"
"Short Sleeve Lightweight Alaskan Guide Shirt ","Portland","20248771-fco-025019592","USD","125.0","0.0","125.0","1"
"1 1/2"" Bridle Leather Belt","Portland","20241430-fco-000002322","USD","125.0","0.0","125.0","1"
