"Sale Product Name","Sale Location","Sale Product SKU","Sale Order Currency","Gross Sale Price","Total Return Refund Net","Actual Net Sales","Item Qty."
"JOURNEYMAN BACKPACK","Portland","F2020282278-1-Tan-OS-VNM","USD","443.87","0.0","443.87","2"
"CHAMBRAY CPO SHIRT","Portland","F1420189139-1-RnsInd-M-LKA","USD","435.0","0.0","435.0","3"
"SWIFTWATER RAIN JACKET","Portland","F1420248728-1-ServiceGrn-S-BGD","USD","434.5","0.0","434.5","2"
"ULTRALIGHT JACKET","Portland","F1420296078-1-Cypress-L-BGD","USD","430.0","0.0","430.0","2"
"LINED TIN CRUISER","Portland","F1420204429-1-DkTan-XL-BGD","USD","425.0","0.0","425.0","1"
"JAC-SHIRT","Portland","F1420293582-1-BluHth-L-LKA","USD","406.82000000000005","202.52","204.30000000000004","2"
"OUTFITTER WALLET","Portland","F0320187879-1-OtrGrn-OS-USA","USD","406.0","0.0","406.0","3"
"PROSPECTOR FULL-ZIP HOODIE","Portland","F1420205731-1-Nvy-L-BGD","USD","405.0","270.0","135.0","4"
"LT WT ALASKAN GUIDE SHIRT","Portland","F1420293594-1-MdntNvy-L-LKA","USD","405.0","0.0","405.0","3"
"24 HOUR TIN BRIEFCASE","Portland","F2020282279-1-OtrGrn-OS-VNM","USD","395.0","395.0","0.0","2"
"JOURNEYMAN BACKPACK","Portland","F2020282278-1-Nvy-OS-VNM","USD","395.0","0.0","395.0","1"
"W'S SHORT LINED CRUISER","Portland","F1520289086-1-DkTan-M-LKA","USD","390.0","0.0","390.0","2"
"TRAVEL KIT","Portland","F2520286137-1-Tan-OS-USA","USD","390.0","0.0","390.0","2"
"RANGER SHORT CRUISER","Portland","F1420291978-1-Nvy-L-BGD","USD","390.0","0.0","390.0","2"
"W'S SHORT LINED CRUISER","Portland","F1520289086-1-Blk-S-LKA","USD","390.0","0.0","390.0","2"
"DENIM GUIDE SHIRT","Portland","F1420291981-1-RnsInd-M-LKA","USD","382.7","0.0","382.7","3"
"WAFFLE KNIT THERMAL CREWNECK","Portland","F1420183578-1-Chr-M-PER","USD","380.0","0.0","380.0","4"
"PROSPECTOR FULL-ZIP HOODIE","Portland","F1420205731-1-DkOlv-M-BGD","USD","378.0","0.0","378.0","3"
"VINTAGE FLANNEL WORK SHIRT","Portland","F1411010689-1-GrnMtiPd-L-IND","USD","371.40999999999997","0.0","371.40999999999997","3"
"DRYDEN BRIEFCASE","Portland","F2020295179-1-Wsk-OS-VNM","USD","370.5","0.0","370.5","2"
"RANGER SHORT CRUISER","Portland","F1420291978-1-Bur-XL-BGD","USD","368.09000000000003","0.0","368.09000000000003","2"
"LINED TIN CRUISER","Portland","F1420204429-1-DkTan-2XL-BGD","USD","362.96","0.0","362.96","1"
"DEER ISLAND JAC-SHIRT","Portland","F1420105728-1-CbtNatPd-L-LKA","USD","361.62","0.0","361.62","2"
"RANGER SHORT CRUISER","Portland","F1420291978-1-Bur-M-BGD","USD","359.53","0.0","359.53","2"
"HENLEY GUIDE SWEATER","Portland","F1411010692-1-PeatGrn-XL-USA","USD","357.0","0.0","357.0","1"
"SHORT LINED CRUISER","Portland","F1420232828-1-Blk-XL-BGD","USD","350.0","0.0","350.0","1"
"RANGER SHORT CRUISER","Portland","F1420291978-1-Olv-S-BGD","USD","345.88","0.0","345.88","2"
"RANGER SHORT CRUISER","Portland","F1420291978-1-Olv-M-BGD","USD","345.88","0.0","345.88","2"
"DOWN CRUISER VEST (RDS)","Portland","F1420070978-1-OtrGrn-S-BGD","USD","345.0","0.0","345.0","1"
"DOWN CRUISER VEST (RDS)","Portland","F1420070978-1-OtrGrn-L-BGD","USD","345.0","0.0","345.0","1"
"DOWN CRUISER VEST (RDS)","Portland","F1420070978-1-DkTan-XL-BGD","USD","345.0","0.0","345.0","1"
"W'S 3GG RUSTIC COTTON CARDIGAN","Portland","F1520298201-1-Chestnut-L-TUN","USD","343.75","0.0","343.75","2"
"WAFFLE KNIT THERMAL CREWNECK","Portland","F1420183578-1-Chr-L-PER","USD","342.0","0.0","342.0","4"
"DEER ISLAND JAC-SHIRT","Portland","F1420105728-1-OngBrn-L-LKA","USD","339.71000000000004","0.0","339.71000000000004","2"
"COMPACT DUFFLE BAG","Portland","F2020295287-1-LtRust-OS-ROU","USD","332.5","332.5","0.0","1"
"CREWNECK GUIDE SWEATER","Portland","F1411010691-1-DkTimber-M-USA","USD","330.0","0.0","330.0","1"
"FIELD FLANNEL SHIRT","Portland","F1420172107-1-Blu-L-IND","USD","326.45","0.0","326.45","3"
"WESTERN VEST","Portland","F1420272328-1-Chr-XL-USA","USD","325.0","0.0","325.0","1"
"W'S AVIATOR SHORT WORK JACKET","Portland","F1520298191-1-DpSea-S-LKA","USD","325.0","0.0","325.0","1"
"WESTERN VEST","Portland","F1420272328-1-ForGrn-XL-USA","USD","325.0","0.0","325.0","1"
"SHORT LINED CRUISER","Portland","F1420232828-1-Blk-S-BGD","USD","300.0","0.0","300.0","1"
"SHORT LINED CRUISER","Portland","F1420232828-1-DkTan-S-BGD","USD","300.0","0.0","300.0","1"
"DRAFTSMAN CANVAS PANTS","Portland","F1420187534-1-Chr-32x32-LKA","USD","300.0","150.0","150.0","2"
"PROSPECTOR HOODIE","Portland","F1420204496-1-Blk-L-BGD","USD","299.0","0.0","299.0","3"
"MACKINAW WOOL JAC-SHIRT","Portland","F1420292528-1-CrmMtiPd-M-USA","USD","297.0","0.0","297.0","1"
"TIN CRUISER (REALTREE)","Portland","F1420263390-1-Hardwoods-S-BGD","USD","297.0","0.0","297.0","1"
"MACKINAW WOOL JAC-SHIRT","Portland","F1420292528-1-CrmMtiPd-2XL-USA","USD","297.0","0.0","297.0","1"
"MACKINAW WOOL JAC-SHIRT","Portland","F1420292528-1-KllyGrnBlk-M-USA","USD","297.0","0.0","297.0","1"
"TIN CLOTH MEDIUM DUFFLE BAG","Portland","F2020297431-1-GraniteGrn-OS-VNM","USD","295.0","0.0","295.0","1"
"CHAMBRAY CPO SHIRT","Portland","F1420189139-1-LtInd-M-LKA","USD","290.0","0.0","290.0","2"
"DRY TIN 5 POCKET PANT","Portland","F1420155578-1-Raven-38x32-LKA","USD","287.31","0.0","287.31","2"
"WAFFLE KNIT THERMAL CREWNECK","Portland","F1420067706-1-MossyRock-M-PER","USD","285.0","0.0","285.0","3"
"RANGER SHORT CRUISER","Portland","F1420291978-1-Bur-L-BGD","USD","282.75","0.0","282.75","2"
"HENLEY GUIDE SWEATER","Portland","F1411010692-1-PeatGrn-M-USA","USD","281.91","0.0","281.91","1"
"CREWNECK GUIDE SWEATER","Portland","F1411010691-1-DkNvy-L-USA","USD","280.0","0.0","280.0","1"
"CREWNECK GUIDE SWEATER","Portland","F1411010691-1-DkTimber-XL-USA","USD","280.0","0.0","280.0","1"
"CREWNECK GUIDE SWEATER","Portland","F1411010691-1-DkTimber-S-USA","USD","280.0","0.0","280.0","1"
"DRY TIN JAC-SHIRT","Portland","F1420293581-1-NatSeed-L-LKA","USD","278.74","0.0","278.74","2"
"DRAWSTRING BACKPACK","Portland","F2020295288-1-Blk-OS-ROU","USD","276.5","276.5","0.0","1"
"MACKINAW WOOL VEST","Portland","F1420266328-1-Chr-M-USA","USD","275.0","275.0","0.0","1"
"RANGER SHORT FIELD JACKET","Portland","F1420291979-1-DkBge-L-LKA","USD","275.0","0.0","275.0","1"
"W'S CANVAS BARN COAT","Portland","F1520298185-1-BotFlr-XS-IND","USD","275.0","0.0","275.0","1"
"MACKINAW WOOL VEST","Portland","F1420266328-1-ForGrn-XL-USA","USD","275.0","0.0","275.0","1"
"PROSPECTOR FULL-ZIP HOODIE","Portland","F1420205731-1-Nvy-S-BGD","USD","270.0","0.0","270.0","2"
"W'S RANGER RAINCOAT","Portland","F1520298183-1-Nvy-M-LKA","USD","265.0","0.0","265.0","1"
"DRYDEN BACKPACK","Portland","F2020295178-1-Wsk-OS-VNM","USD","265.0","0.0","265.0","1"
"CHAMBRAY CPO SHIRT","Portland","F1420189139-1-RnsInd-S-LKA","USD","262.64","0.0","262.64","2"
"GREENWOOD SHORT SLEEVE CAMP SHIRT","Portland","F1420293592-1-OlvBgeOm-L-LKA","USD","261.68","0.0","261.68","3"
"UPLAND GUIDE STRAP VEST","Portland","F1420120078-1-DkTanBlz-Reg-VNM","USD","257.8","0.0","257.8","1"
"SWIFTWATER RAIN JACKET","Portland","F1420248728-1-Raven-M-BGD","USD","257.25","0.0","257.25","2"
"MACKINAW WOOL JAC-SHIRT","Portland","F1420292528-1-CrmMtiPd-XL-USA","USD","253.76","0.0","253.76","1"
"MESH FISHING STRAP VEST","Portland","F1420189130-1-DkTan-Reg-VNM","USD","252.0","0.0","252.0","2"
"TWIN LAKES SPORT SHIRT","Portland","F1420277948-1-ShbCmo-L-LKA","USD","250.0","0.0","250.0","2"
"DRY TIN SHORTS","Portland","F1420248742-1-MarshOlv-34-LKA","USD","250.0","0.0","250.0","2"
"JAC-SHIRT","Portland","F1420288328-1-PineBgePd-S-LKA","USD","250.0","0.0","250.0","1"
"FIELD CRUISER (REVERSE SATEEN)","Portland","F1420293578-1-WshFtgGrn-S-LKA","USD","250.0","0.0","250.0","1"
"JAC-SHIRT","Portland","F1420288328-1-PineBgePd-L-LKA","USD","250.0","0.0","250.0","1"
"W'S CHAMBRAY QUILTED JACKET","Portland","F1520298188-1-LtInd-M-LKA","USD","250.0","0.0","250.0","1"
"W'S FIELD S/S COVERALL (REVERSE SATEEN)","Portland","F1520298205-1-ArmyGrn-S-IDN","USD","250.0","0.0","250.0","1"
"FIELD CRUISER (REVERSE SATEEN)","Portland","F1420293578-1-WshFtgGrn-2XL-LKA","USD","250.0","0.0","250.0","1"
"JAC-SHIRT","Portland","F1420293582-1-BluHth-M-LKA","USD","250.0","0.0","250.0","1"
"DRY TIN SHORTS","Portland","F1420248742-1-MarshOlv-36-LKA","USD","250.0","0.0","250.0","2"
"MACKINAW WOOL JAC-SHIRT","Portland","F1420263528-1-RedBlkOmPd-L-USA","USD","247.5","0.0","247.5","1"
"MACKINAW WOOL JAC-SHIRT","Portland","F1420292528-1-KllyGrnBlk-S-USA","USD","247.0","0.0","247.0","1"
"SURVEYOR PULLMAN PACK","Portland","F2520277995-1-Blk-OS-VNM","USD","246.85","0.0","246.85","2"
"TIN CLOTH MEDIUM DUFFLE BAG","Portland","F2020297431-1-DkTan-OS-VNM","USD","245.83","0.0","245.83","1"
"W'S 9-OZ. DENIM CRUISER","Portland","F1520298193-1-DkRns-M-LKA","USD","245.0","0.0","245.0","1"
"MACKINAW WOOL JAC-SHIRT","Portland","F1420292528-1-CrmMtiPd-L-USA","USD","242.7","0.0","242.7","1"
"PROSPECTOR FULL-ZIP HOODIE","Portland","F1420205731-1-DkOlv-S-BGD","USD","239.45999999999998","0.0","239.45999999999998","2"
"W'S WAXED DOWN BARN COAT","Portland","F1520289093-1-Campfire-L-VNM","USD","237.0","0.0","237.0","1"
"RANGER INSULATED ANORAK","Portland","F1420285036-1-ExpedOng-L-LKA","USD","237.0","0.0","237.0","1"
"WAFFLE KNIT THERMAL CREWNECK","Portland","F1420067706-1-Nvy-XL-PER","USD","232.75","95.0","137.75","3"
"WAFFLE KNIT HENLEY","Portland","F1420288578-1-LtHthGry-M-PER","USD","230.0","0.0","230.0","2"
"WAFFLE KNIT HENLEY","Portland","F1420288578-1-LtHthGry-S-PER","USD","230.0","0.0","230.0","2"
"FIELD FLANNEL SHIRT","Portland","F1420172107-1-Blu-XL-IND","USD","230.0","115.0","115.0","2"
"LOGGER MESH CAP","Portland","F1311030237-1-Blk-OS-VNM","USD","225.0","0.0","225.0","5"
"FIELD JAC-SHIRT (REVERSE SATEEN)","Portland","F1420277936-1-WshFtgGrn-L-LKA","USD","225.0","225.0","0.0","1"
"FIELD CARGO PANTS (REVERSE SATEEN)","Portland","F1420233133-1-WshFtgGrn-40x32-LKA","USD","225.0","0.0","225.0","1"
"W'S FIELD JAC-SHIRT (REVERSE SATEEN)","Portland","F1520298180-1-FeatherGry-M-IDN","USD","225.0","0.0","225.0","1"
"TIN CLOTH PRIMALOFT® VEST","Portland","F1420248735-1-DkTan2-M-BGD","USD","225.0","0.0","225.0","1"
"LINED MACKINAW JAC SHIRT","Portland","F1420232893-1-AcidGrnPd-L-BGD","USD","225.0","0.0","225.0","1"
"400G MERINO HOODIE","Portland","F1420114900-1-Blk-2XL-BGD","USD","225.0","0.0","225.0","1"
"S/S FRONTIER HENLEY T-SHIRT","Portland","F1420277956-1-Blk-L-BGD","USD","225.0","0.0","225.0","3"
"W'S RANGER SHORT LINED CRUISER","Portland","F1520298182-1-DkBge-S-LKA","USD","225.0","0.0","225.0","1"
"TIN CLOTH INSULATED WORK VEST","Portland","F1420172090-1-DkTan-S-KOR","USD","225.0","225.0","0.0","1"
"W'S RANGER SHORT LINED CRUISER","Portland","F1520298182-1-DkBge-M-LKA","USD","225.0","225.0","0.0","1"
"W'S RANGER RAINCOAT","Portland","F1520298183-1-Nvy-XS-LKA","USD","222.26","0.0","222.26","1"
"OAKVILLE CANVAS SHORTS","Portland","F1420293588-1-Gravel-S-LKA","USD","221.0","0.0","221.0","3"
"S/S FRONTIER SOLID ONE POCKET T-SHIRT","Portland","F1420293593-1-Blk-S-BGD","USD","220.0","0.0","220.0","4"
"MACKINAW WOOL WORK JACKET","Portland","F1420266329-1-BluMtiPd-XL-USA","USD","219.82","0.0","219.82","1"
"TIN CLOTH PRIMALOFT® JACKET (REALTREE)","Portland","F1420263398-1-Hardwoods-M-BGD","USD","219.0","0.0","219.0","1"
"ULTRALIGHT JACKET","Portland","F1420296078-1-Cypress-M-BGD","USD","215.0","0.0","215.0","1"
"ULTRALIGHT JACKET","Portland","F1420296078-1-DkForBur-2XL-BGD","USD","215.0","0.0","215.0","1"
"PROSPECTOR HOODIE","Portland","F1420204496-1-OmlHth-L-BGD","USD","214.87","0.0","214.87","2"
"PROSPECTOR HOODIE","Portland","F1420204496-1-Blk-S-BGD","USD","213.32999999999998","0.0","213.32999999999998","2"
"PROSPECTOR HOODIE","Portland","F1420204496-1-Blk-M-BGD","USD","213.32999999999998","0.0","213.32999999999998","2"
"SHORT LINED CRUISER","Portland","F1420232828-1-MilGrn-XS-BGD","USD","210.0","0.0","210.0","1"
"SHORT LINED CRUISER","Portland","F1420232828-1-MilGrn-M-BGD","USD","210.0","0.0","210.0","1"
"DENIM GUIDE SHIRT","Portland","F1420291981-1-RnsInd-L-LKA","USD","208.61","0.0","208.61","2"
"WOLF HEAD BOTTLE OPENER","Portland","F3020003141-1-Steel-OS-USA","USD","204.02","0.0","204.02","3"
"VINTAGE FLANNEL WORK SHIRT","Portland","F1411010689-1-BluMtiPd-M-IND","USD","198.0","0.0","198.0","2"
"JAC-SHIRT","Portland","F1420251028-1-DkTan-L-USA","USD","197.5","0.0","197.5","1"
"PROSPECTOR FULL-ZIP HOODIE","Portland","F1420205731-1-DkOlv-L-BGD","USD","195.75","0.0","195.75","2"
"RANGER SHORT CRUISER","Portland","F1420291978-1-Olv-2XL-BGD","USD","195.0","0.0","195.0","1"
"DEER ISLAND JAC-SHIRT","Portland","F1420105728-1-OngBrn-S-LKA","USD","195.0","0.0","195.0","1"
"DEER ISLAND JAC-SHIRT","Portland","F1420105728-1-CbtNatPd-XL-LKA","USD","195.0","0.0","195.0","1"
"MOLESKIN SEATTLE SHIRT","Portland","F1411010394-1-Lovat-S-PRT","USD","195.0","0.0","195.0","1"
"W'S SHORT LINED CRUISER","Portland","F1520289086-1-DkTan-S-LKA","USD","195.0","0.0","195.0","1"
"RANGER SHORT CRUISER","Portland","F1420291978-1-Olv-XL-BGD","USD","195.0","0.0","195.0","1"
"W'S SHORT LINED CRUISER","Portland","F1520289086-1-Blk-L-LKA","USD","195.0","0.0","195.0","1"
"TIN CLOTH TOTE BAG WITH ZIPPER","Portland","F2020297428-1-DkTan-OS-VNM","USD","195.0","0.0","195.0","1"
"W'S SHORT LINED CRUISER","Portland","F1520289086-1-DkTan-XL-LKA","USD","195.0","0.0","195.0","1"
"SURVEYOR MESSENGER BAG","Portland","F2020277989-1-ServiceGrn-OS-VNM","USD","185.25","0.0","185.25","2"
"OAKVILLE CANVAS PANTS","Portland","F1420293584-1-Gravel-M-LKA","USD","184.0","0.0","184.0","2"
"GREENWOOD SHORT SLEEVE CAMP SHIRT","Portland","F1420293592-1-OlvBgeOm-M-LKA","USD","181.5","0.0","181.5","2"
"COTTON BLANKET","Portland","F3020293778-1-TanPrt-OS-","USD","178.94","0.0","178.94","1"
"WORKSMITH INSULATED BOMBER JACKET","Portland","F1420285037-1-Tarmac-XL-BGD","USD","177.0","0.0","177.0","1"
"GREENWOOD SHORT SLEEVE CAMP SHIRT","Portland","F1420293592-1-OlvBgeOm-XL-LKA","USD","175.57999999999998","0.0","175.57999999999998","2"
"DRYDEN BRIEFCASE","Portland","F2020295179-1-OtrGrn-OS-VNM","USD","175.5","0.0","175.5","1"
"W'S 9-OZ. DENIM WORK JEANS","Portland","F1520298203-1-DkRns-30-LKA","USD","175.0","0.0","175.0","1"
"SCOUT BACKPACK","Portland","F2020277985-1-Blk-OS-VNM","USD","175.0","0.0","175.0","1"
"DRY TIN JAC-SHIRT","Portland","F1420293581-1-StormBlu-L-LKA","USD","175.0","0.0","175.0","1"
"W'S 9-OZ. DENIM WORK JEANS","Portland","F1520298203-1-DkRns-32-LKA","USD","175.0","0.0","175.0","1"
"WAFFLE KNIT THERMAL CREWNECK","Portland","F1420288128-1-LtHthGry-2XL-PER","USD","174.17000000000002","0.0","174.17000000000002","2"
"OIL TIN LOW-PROFILE LOGGER CAP","Portland","F1320271578-1-OtrGrn-OS-VNM","USD","173.15","0.0","173.15","3"
"PROSPECTOR GRAPHIC HOODIE","Portland","F1420293802-1-FdBlk-L-BGD","USD","171.65","93.75","77.9","2"
"FISHING GUIDE VEST","Portland","F1420193499-1-VtgOlv-OS-VNM","USD","171.0","0.0","171.0","1"
"TITANIUM FRAME-LOCK KNIFE","Portland","F3020205538-1-Sil-OS-USA","USD","168.75","0.0","168.75","1"
"JOURNEYMAN BACKPACK","Portland","F2020282278-1-DkTanFlm-OS-VNM","USD","168.67","0.0","168.67","1"
"OAKVILLE CANVAS PANTS","Portland","F1420293584-1-SlateOlv-S-LKA","USD","166.75","0.0","166.75","2"
"W'S EMBROIDERED WESTERN SHIRT","Portland","F1520289096-1-LtIndChamS-L-LKA","USD","165.0","0.0","165.0","1"
"S/S FRONTIER SOLID ONE POCKET T-SHIRT","Portland","F1420293593-1-BrtWht-S-BGD","USD","165.0","0.0","165.0","3"
"ULTRALIGHT VEST","Portland","F1420296079-1-StormBlu-L-BGD","USD","165.0","0.0","165.0","1"
"W'S EMBROIDERED WESTERN SHIRT","Portland","F1520289096-1-LtIndChamS-XS-LKA","USD","165.0","0.0","165.0","1"
"RANGER SHORT FIELD JACKET","Portland","F1420291979-1-DkBge-2XL-LKA","USD","164.41","0.0","164.41","1"
"OAKVILLE CANVAS PANTS","Portland","F1420293584-1-SlateOlv-M-LKA","USD","162.34","0.0","162.34","2"
"FILSON X TEN THOUSAND TACTICAL SHORTS (FAST TRACK)","Portland","F1420237128-1-BckthrnBrn-L-VNM","USD","158.39999999999998","52.8","105.59999999999998","3"
"OAKVILLE CANVAS SHORTS","Portland","F1420293588-1-Gravel-M-LKA","USD","157.43","0.0","157.43","2"
"FILSON'S WASHED SHORT SLEEVE FEATHER CLOTH SHIRT","Portland","F1420293683-1-BurPrt-XL-IND","USD","156.8","0.0","156.8","2"
"TWIN LAKES SHORT SLEEVE SPORT SHIRT","Portland","F1420277947-1-BgeRustPd-L-LKA","USD","156.8","0.0","156.8","2"
"RANGER SHORT CRUISER","Portland","F1420291978-1-Nvy-M-BGD","USD","156.0","0.0","156.0","1"
"BLACK BEAR BANDANA","Portland","F1320293781-1-Blk-OS-BGD","USD","155.25","0.0","155.25","4"
"OAKVILLE CANVAS PANTS","Portland","F1420293584-1-BrzBrn-S-LKA","USD","155.25","0.0","155.25","3"
"DRY TIN 5 POCKET PANT","Portland","F1420155578-1-Raven-40x32-LKA","USD","155.0","0.0","155.0","1"
"DRY TIN 5 POCKET PANT","Portland","F1420155578-1-MarshOlv-32x30-LKA","USD","155.0","0.0","155.0","1"
"DRY TIN 5 POCKET PANT","Portland","F1420155578-1-Wsk-32x32-LKA","USD","155.0","0.0","155.0","1"
"DRY TIN 5 POCKET PANT","Portland","F1420155578-1-MarshOlv-30x32-LKA","USD","155.0","0.0","155.0","1"
"DRY TIN 5 POCKET PANT","Portland","F1420155578-1-Raven-34x32-LKA","USD","155.0","0.0","155.0","1"
"DRY TIN 5 POCKET PANT","Portland","F1420155578-1-MarshOlv-32x32-LKA","USD","155.0","0.0","155.0","1"
"DRY TIN 5 POCKET PANT","Portland","F1420155578-1-NatSeed-30x32-LKA","USD","155.0","0.0","155.0","1"
"DRY TIN 5 POCKET PANT","Portland","F1420155578-1-StormBlu-30x32-LKA","USD","155.0","0.0","155.0","1"
"SCOUT TOTE BAG","Portland","F2020277990-1-SlatCtnCvt-OS-VNM","USD","150.0","0.0","150.0","1"
"FIELD SUPPLY PANTS (REVERSE SATEEN)","Portland","F1420293583-1-WshFtgGrn-38x32-LKA","USD","150.0","0.0","150.0","1"
"BI-FOLD WALLET","Portland","F0320234679-1-Tan-OS-USA","USD","150.0","0.0","150.0","1"
"DRAFTSMAN CANVAS PANTS","Portland","F1420187534-1-Chr-34x30-LKA","USD","150.0","150.0","0.0","1"
"JAC-SHIRT","Portland","F1420288328-1-PineBgePd-M-LKA","USD","150.0","0.0","150.0","1"
"FIELD SUPPLY PANTS (REVERSE SATEEN)","Portland","F1420293583-1-WshFtgGrn-40x32-LKA","USD","150.0","0.0","150.0","1"
"DRAFTSMAN CANVAS PANTS","Portland","F1420187534-1-Chr-33x34-LKA","USD","150.0","0.0","150.0","1"
"DRAFTSMAN CANVAS PANTS","Portland","F1420187534-1-Chr-36x34-LKA","USD","150.0","0.0","150.0","1"
"W'S CHAMBRAY SHIRT","Portland","F1520298198-1-LtInd-XL-LKA","USD","150.0","0.0","150.0","1"
"DRAFTSMAN CANVAS PANTS","Portland","F1420187534-1-FdOlv-28x30-LKA","USD","150.0","0.0","150.0","1"
"SCOUT TOTE BAG","Portland","F2020277990-1-OlvBlkCvt-OS-VNM","USD","150.0","0.0","150.0","1"
"DRAFTSMAN CANVAS PANTS","Portland","F1420187534-1-FdOlv-30x32-LKA","USD","150.0","0.0","150.0","1"
"TIN CLOTH TRAVEL KIT","Portland","F2020297432-1-Rust-OS-VNM","USD","150.0","0.0","150.0","2"
"FIELD SUPPLY PANTS (REVERSE SATEEN)","Portland","F1420293583-1-GryKha-32x32-LKA","USD","150.0","0.0","150.0","1"
"BI-FOLD WALLET","Portland","F0320234679-1-Brn-OS-USA","USD","150.0","0.0","150.0","1"
"DRAFTSMAN CANVAS PANTS","Portland","F1420187534-1-DkNvy-36x32-LKA","USD","150.0","0.0","150.0","1"
