"Sale Product Name","Sale Location","Sale Product SKU","Sale Order Currency","Gross Sale Price","Total Return Refund Net","Actual Net Sales","Item Qty."
"Lined Denim Short Cruiser Jacket","Portland","20172080-fco-012796841","USD","631.12","0.0","631.12","2"
"Lined Denim Short Cruiser Jacket","Portland","20172080-fco-012796318","USD","631.12","0.0","631.12","2"
"Women's Shelter Cloth Short Work Jacket","Portland","20289089-fco-000000043","USD","617.5","0.0","617.5","2"
"Vintage Flannel Work Shirt","Portland","11010689-fco-025896320","USD","594.0","0.0","594.0","4"
"Tin Cloth Compact Briefcase","Portland","20263587-fco-000000073","USD","590.0","0.0","590.0","2"
"Worksmith Insulated Bomber Jacket","Portland","20285037-fco-025887152","USD","590.0","0.0","590.0","2"
"Worksmith Insulated Bomber Jacket","Portland","20285037-fco-000000101","USD","590.0","0.0","590.0","2"
"Women's Dry Tin Barn Coat","Portland","20289087-fco-000001672","USD","590.0","0.0","590.0","2"
"Beartooth Jac-shirt","Portland","20277935-fco-022850521","USD","590.0","0.0","590.0","2"
"Western Vest","Portland","20272328-fco-000000116","USD","590.0","0.0","590.0","2"
"Beartooth Jac-shirt","Portland","20277935-fco-022850508","USD","590.0","0.0","590.0","2"
"Women's Wool Cardigan","Portland","20295281-fco-027258809","USD","584.0","0.0","584.0","2"
"Skagit Rain Jacket ","Portland","20147678-fco-008968861","USD","580.12","290.06","290.06","2"
"Skagit Rain Jacket ","Portland","20147678-fco-008968863","USD","580.12","0.0","580.12","2"
"Chambray Cpo Shirt","Portland","20189139-fco-012495571","USD","580.0","0.0","580.0","4"
"Worksmith Double Layer Pants","Portland","20285048-fco-005069298","USD","577.5","165.0","412.5","4"
"Lined Mackinaw Wool Jac-shirt","Portland","20232893-fco-022851663","USD","573.75","0.0","573.75","2"
"Moleskin Seattle Shirt","Portland","11010394-fco-013663011","USD","565.5","0.0","565.5","3"
"Worksmith Insulated Bomber Jacket","Portland","20285037-fco-025887151","USD","560.5","0.0","560.5","2"
"Women's Wool Vest","Portland","20289097-fco-025932968","USD","560.5","265.5","295.0","3"
"Mackinaw Wool Cruiser Jacket","Portland","20266330-fco-022851916","USD","550.0","0.0","550.0","1"
"Mackinaw Wool Cruiser Jacket","Portland","20266330-fco-000000119","USD","550.0","0.0","550.0","1"
"Mackinaw Wool Cruiser Jacket","Portland","20266330-fco-000170250","USD","550.0","0.0","550.0","1"
"Mackinaw Wool Cruiser Jacket","Portland","20266330-fco-000000117","USD","550.0","0.0","550.0","1"
"Dryden Backpack","Portland","20295178-fco-000000074","USD","530.0","0.0","530.0","2"
"Women's Wool Cardigan","Portland","20295281-fco-027258807","USD","529.25","365.0","164.25","2"
"Women's Wool Cardigan","Portland","20295281-fco-027259321","USD","529.25","0.0","529.25","2"
"Waffle Knit Henley","Portland","20233067-fco-000001923","USD","529.0","0.0","529.0","5"
"Mackinaw Wool Work Jacket","Portland","20266329-fco-000000127","USD","525.0","0.0","525.0","1"
"Mackinaw Wool Work Jacket","Portland","20266329-fco-000000113","USD","525.0","0.0","525.0","1"
"Wool Roll Neck Fisherman's Sweater","Portland","20263571-fco-000000075","USD","510.0","255.0","255.0","2"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-000000359","USD","505.76","0.0","505.76","2"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-000000357","USD","505.76","0.0","505.76","2"
"Wool Jac-shirt","Portland","20288328-fco-000000117","USD","500.0","0.0","500.0","2"
"Wool Jac-shirt","Portland","20288328-fco-000000113","USD","500.0","0.0","500.0","2"
"Wool Jac-shirt","Portland","20288328-fco-025891393","USD","500.0","0.0","500.0","2"
"Wool Jac-shirt","Portland","20288328-fco-025891394","USD","500.0","0.0","500.0","2"
"Mackinaw Wool Jac-shirt","Portland","20292528-fco-026724206","USD","495.0","0.0","495.0","1"
"Mackinaw Wool Jac-shirt","Portland","20292528-fco-025953544","USD","495.0","0.0","495.0","1"
"Vintage Flannel Work Shirt","Portland","11010689-fco-025896331","USD","495.0","0.0","495.0","3"
"Mackinaw Wool Jac-shirt","Portland","20292528-fco-026724204","USD","495.0","0.0","495.0","1"
"Vintage Flannel Work Shirt","Portland","11010689-fco-025896333","USD","495.0","0.0","495.0","3"
"Rugged Twill Original Briefcase","Portland","20195528-fco-000971912","USD","495.0","495.0","0.0","1"
"Medium Tin Cloth Duffle Bag","Portland","20263595-fco-000000074","USD","472.0","0.0","472.0","2"
"Lined Mackinaw Wool Work Vest","Portland","20199228-fco-025891579","USD","471.25","0.0","471.25","2"
"Women's Short Lined Cruiser Jacket","Portland","20289086-fco-000000043","USD","471.25","0.0","471.25","2"
"Alaskan Guide Shirt","Portland","11012006-fco-000000099","USD","469.44","290.0","179.44","5"
"Tin Cloth Field Jacket","Portland","20232829-fco-000000042","USD","465.0","0.0","465.0","1"
"Tin Cloth Field Jacket","Portland","20232829-fco-000000053","USD","465.0","0.0","465.0","1"
"Tin Cloth Field Jacket","Portland","20232829-fco-000000088","USD","465.0","0.0","465.0","1"
"Cavalry Wool Field Jacket","Portland","20263382-fco-000000075","USD","462.19","0.0","462.19","1"
"Cavalry Wool Field Jacket","Portland","20263382-fco-000000077","USD","462.19","0.0","462.19","1"
"Waffle Knit Henley","Portland","20288578-fco-007558710","USD","460.0","0.0","460.0","4"
"Heritage 5-gauge Wool Sweater","Portland","20263568-fco-022857873","USD","450.31","0.0","450.31","2"
"Women's Mackinaw Wool Barn Coat","Portland","20295278-fco-000000117","USD","450.0","0.0","450.0","1"
"Mackinaw Wool Vest","Portland","20266328-fco-000170249","USD","450.0","0.0","450.0","2"
"Lined Mackinaw Wool Jac-shirt","Portland","20232893-fco-025891912","USD","450.0","0.0","450.0","1"
"Field Cargo Pants","Portland","20233133-fco-025020942","USD","450.0","0.0","450.0","2"
"Women's Blanket Wool Barn Coat","Portland","20289085-fco-025930261","USD","450.0","0.0","450.0","1"
"Lined Mackinaw Wool Jac-shirt","Portland","20232893-fco-025891578","USD","450.0","0.0","450.0","1"
"Field Jac-shirt","Portland","20277936-fco-025019479","USD","450.0","0.0","450.0","2"
"Rail-Splitter Selvedge Jeans","Portland","20195429-fco-013110896","USD","446.25","0.0","446.25","2"
"Mackinaw Wool Field Pants","Portland","11014010-fco-000000175","USD","445.0","0.0","445.0","1"
"Tin Cloth Insulated Packer Coat","Portland","20263400-fco-000000043","USD","443.06","695.0","-251.94","2"
"Large Rugged Twill Duffle Bag","Portland","11070223-fco-000971914","USD","443.06","0.0","443.06","1"
"Mackinaw Wool Christmas Stocking","Portland","11080101-fco-004874411","USD","435.37","0.0","435.37","21"
"Women's Alaskan Guide Shirt","Portland","20289084-fco-025931623","USD","435.0","0.0","435.0","3"
"Chambray Cpo Shirt","Portland","20189139-fco-012495230","USD","435.0","0.0","435.0","3"
"Alaskan Guide Shirt","Portland","11012006-fco-025895798","USD","435.0","0.0","435.0","3"
"Ultralight Jacket","Portland","20114879-fco-001599738","USD","430.0","0.0","430.0","2"
"Worksmith Double Layer Pants","Portland","20285048-fco-025894895","USD","429.0","0.0","429.0","3"
"Worksmith Double Layer Pants","Portland","20285048-fco-000001041","USD","429.0","0.0","429.0","3"
"Wool Watch Cap","Portland","11030235-fco-000000110","USD","425.0","0.0","425.0","9"
"CPO Wool Jac-Shirt","Portland","20233072-fco-000000113","USD","425.0","0.0","425.0","1"
"Mackinaw Wool Insulated Cruiser Jacket","Portland","20263379-fco-022850368","USD","414.38","0.0","414.38","1"
"Mackinaw Wool Insulated Cruiser Jacket","Portland","20263379-fco-022850366","USD","414.38","414.38","0.0","1"
"Mackinaw Wool Insulated Cruiser Jacket","Portland","20263379-fco-022850361","USD","414.38","0.0","414.38","1"
"Mackinaw Wool Insulated Cruiser Jacket","Portland","20263379-fco-022850363","USD","414.38","0.0","414.38","1"
"Mackinaw Wool Cruiser Jacket","Portland","20266330-fco-000000113","USD","412.5","0.0","412.5","1"
"Mackinaw Wool Cruiser Jacket","Portland","20266330-fco-022852143","USD","412.5","0.0","412.5","1"
"Mackinaw Wool Cruiser Jacket","Portland","20266330-fco-022851964","USD","412.5","0.0","412.5","1"
"Jacquard Wool Crewneck Sweater","Portland","20263582-fco-022858036","USD","409.32","0.0","409.32","2"
"Lightweight Alaskan Guide Shirt","Portland","20266730-fco-000000135","USD","405.0","0.0","405.0","3"
"Women's Blanket Wool Barn Coat","Portland","20289085-fco-025930263","USD","405.0","0.0","405.0","1"
"24 Hour Tin Cloth Briefcase","Portland","20282279-fco-000000074","USD","395.0","0.0","395.0","1"
"Women's Blanket Wool Overshirt","Portland","20289841-fco-025932613","USD","395.0","395.0","0.0","1"
"Seattle Wool Jac-Shirt","Portland","11010047-fco-000000078","USD","395.0","0.0","395.0","1"
"Women's Blanket Wool Overshirt","Portland","20289841-fco-025932614","USD","395.0","0.0","395.0","1"
"Seattle Wool Jac-shirt","Portland","20266729-fco-000000075","USD","395.0","0.0","395.0","1"
"Women's Waxed Down Barn Coat","Portland","20289093-fco-025930276","USD","395.0","0.0","395.0","1"
"Rugged Twill Convertible Field Bag","Portland","20295284-fco-000000093","USD","390.0","0.0","390.0","2"
"Moleskin Seattle Shirt","Portland","11010394-fco-013663012","USD","390.0","0.0","390.0","2"
"Alaskan Guide Shirt","Portland","11012006-fco-007524564","USD","382.44","0.0","382.44","3"
"Heritage 5-gauge Wool Sweater","Portland","20263568-fco-022857863","USD","381.56","0.0","381.56","2"
"Waffle Knit Thermal Crewneck","Portland","20067706-fco-000000075","USD","380.0","0.0","380.0","4"
"Traveller Medium Duffle Bag","Portland","20265079-fco-005970331","USD","379.32","0.0","379.32","1"
"Medium Rugged Twill Duffle Bag","Portland","20195531-fco-000971912","USD","379.31","0.0","379.31","1"
"Mackinaw Wool Blazer","Portland","20270478-fco-002122485","USD","379.31","0.0","379.31","1"
"Mackinaw Wool Blazer","Portland","20270478-fco-002122489","USD","379.31","0.0","379.31","1"
"Mackinaw Wool Blazer","Portland","20270478-fco-002122487","USD","379.31","0.0","379.31","1"
"Mackinaw Wool Blazer","Portland","20270478-fco-002122484","USD","379.31","0.0","379.31","1"
"Worksmith Insulated Jacket","Portland","20285032-fco-025887153","USD","376.12","0.0","376.12","2"
"Worksmith Pants","Portland","20285047-fco-005069298","USD","375.0","0.0","375.0","3"
"Stetson Wolf Canyon Hat","Portland","20031028-fco-000274115","USD","375.0","0.0","375.0","1"
"Stetson Wolf Canyon Hat","Portland","20031028-fco-000000094","USD","375.0","0.0","375.0","1"
"Field Jac-shirt","Portland","20277936-fco-025019477","USD","360.0","0.0","360.0","2"
"Field Cargo Pants","Portland","20233133-fco-011280487","USD","360.0","0.0","360.0","2"
"Alaskan Guide Shirt","Portland","11012006-fco-000001192","USD","359.6","0.0","359.6","5"
"24 Hour Tin Cloth Briefcase","Portland","20282279-fco-000000073","USD","355.5","0.0","355.5","1"
"Smokey Bear Prospector Graphic Hoodie","Portland","20289836-fco-025981443","USD","351.0","0.0","351.0","3"
"Heritage 5-gauge Wool Sweater","Portland","20263568-fco-022857866","USD","350.63","0.0","350.63","2"
"Mackinaw Wool Cruiser Jacket","Portland","20266330-fco-022851919","USD","350.63","0.0","350.63","1"
"Mackinaw Wool Cruiser Jacket","Portland","20266330-fco-022851970","USD","350.62","0.0","350.62","1"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-000000046","USD","350.0","0.0","350.0","1"
"Wool Jac-shirt","Portland","20288328-fco-025433582","USD","346.87","0.0","346.87","2"
"Wool Watch Cap","Portland","11030235-fco-000000074","USD","346.87","0.0","346.87","9"
"Waffle Knit Henley","Portland","20288578-fco-007558726","USD","345.0","0.0","345.0","3"
"Waffle Knit Henley","Portland","20233067-fco-000001922","USD","345.0","0.0","345.0","3"
"Field Flannel Shirt","Portland","20172107-fco-022852866","USD","345.0","0.0","345.0","3"
"Waffle Knit Henley","Portland","20233067-fco-005932645","USD","345.0","115.0","230.0","4"
"Prospector Hoodie","Portland","20204496-fco-000000134","USD","345.0","0.0","345.0","3"
"Tin Cloth Work Jacket","Portland","20232885-fco-000000042","USD","345.0","0.0","345.0","1"
"Lined Denim Cruiser Jacket","Portland","20204440-fco-012796316","USD","341.25","0.0","341.25","2"
"Lined Mackinaw Wool Jac-shirt","Portland","20232893-fco-022851782","USD","337.5","0.0","337.5","1"
"Field Flannel Shirt","Portland","20172107-fco-025897175","USD","336.38","0.0","336.38","4"
"Lined Denim Cruiser Jacket","Portland","20204440-fco-012796317","USD","334.69","0.0","334.69","1"
"Mackinaw Wool Work Jacket","Portland","20266329-fco-000000119","USD","334.69","0.0","334.69","1"
"Vintage Flannel Work Shirt","Portland","11010689-fco-023297994","USD","334.13","0.0","334.13","3"
"Women's Mackinaw Wool Cruiser Jacket","Portland","20289078-fco-000000833","USD","330.0","0.0","330.0","1"
"Vintage Flannel Work Shirt","Portland","11010689-fco-025896334","USD","330.0","0.0","330.0","2"
"Women's Mackinaw Wool Cruiser Jacket","Portland","20289078-fco-000000076","USD","330.0","330.0","0.0","1"
"Alaskan Guide Shirt","Portland","11012006-fco-007524568","USD","329.88","0.0","329.88","3"
"Women's Wool Overshirt","Portland","20289080-fco-025932625","USD","325.0","0.0","325.0","1"
"Mackinaw Wool Jacket Liner","Portland","20266332-fco-000000117","USD","325.0","0.0","325.0","1"
"Lined Mackinaw Wool Work Vest","Portland","20199228-fco-000000117","USD","325.0","0.0","325.0","1"
"Women's Short Lined Cruiser Jacket","Portland","20289086-fco-000000103","USD","325.0","0.0","325.0","1"
"Women's Wool Overshirt","Portland","20289080-fco-025932627","USD","325.0","0.0","325.0","1"
"Women's Short Lined Cruiser Jacket","Portland","20289086-fco-000000468","USD","325.0","0.0","325.0","1"
"Women's Wool Overshirt","Portland","20289080-fco-025932623","USD","325.0","0.0","325.0","1"
"Bristol Shawl Neck Sweater ","Portland","20263576-fco-022858332","USD","325.0","0.0","325.0","1"
"Women's Waxed Down Vest","Portland","20289090-fco-005145536","USD","325.0","0.0","325.0","1"
"Women's Short Lined Cruiser Jacket","Portland","20289086-fco-000000105","USD","325.0","0.0","325.0","1"
"Women's Waxed Down Vest","Portland","20289090-fco-005146307","USD","325.0","0.0","325.0","1"
"Worksmith Pants","Portland","20285047-fco-025894895","USD","325.0","0.0","325.0","3"
"Lined Mackinaw Wool Work Vest","Portland","20199228-fco-025891577","USD","325.0","0.0","325.0","1"
"Wool Jac-shirt","Portland","20288328-fco-007558708","USD","318.76","0.0","318.76","2"
"Wool Jac-shirt","Portland","20288328-fco-007558722","USD","318.76","0.0","318.76","2"
"Small Tin Cloth Duffle Bag","Portland","20263594-fco-000000092","USD","318.76","0.0","318.76","2"
"Wool Jac-shirt","Portland","20288328-fco-025433581","USD","318.75","0.0","318.75","2"
"Wool Jac-shirt","Portland","20288328-fco-024697101","USD","318.75","0.0","318.75","2"
"Swiftwater Rain Jacket","Portland","20248728-fco-000000698","USD","317.28","0.0","317.28","2"
"Small Rugged Twill Duffle Bag","Portland","11070220-fco-000971913","USD","315.57","0.0","315.57","1"
"Mackinaw Wool Jac-shirt","Portland","20263528-fco-023110903","USD","315.56","0.0","315.56","1"
"Mackinaw Wool Bibs","Portland","20270479-fco-000002088","USD","315.56","0.0","315.56","1"
"Mackinaw Wool Jac-shirt","Portland","20263528-fco-022852236","USD","315.56","0.0","315.56","1"
"Mackinaw Wool Jac-shirt","Portland","20263528-fco-023110904","USD","315.56","315.56","0.0","1"
"Rugged Twill Original Briefcase","Portland","11070256-fco-000971912","USD","315.56","0.0","315.56","1"
"Tin Cloth Cruiser Jacket","Portland","20263390-fco-018109089","USD","315.56","0.0","315.56","1"
"Lined Denim Short Cruiser Jacket","Portland","20172080-fco-012796317","USD","315.56","0.0","315.56","1"
"Lined Denim Short Cruiser Jacket","Portland","20172080-fco-012796316","USD","315.56","0.0","315.56","1"
"Vintage Flannel Work Shirt","Portland","11010689-fco-025896269","USD","313.5","0.0","313.5","2"
"Logger Mesh Cap","Portland","11030237-fco-000000110","USD","312.75","0.0","312.75","8"
"Tin Cloth Work Jacket","Portland","20232885-fco-000000043","USD","310.5","0.0","310.5","1"
"Vintage Flannel Work Shirt","Portland","11010689-fco-025133032","USD","309.38","0.0","309.38","3"
"Journeyman Backpack","Portland","20263729-fco-022852727","USD","302.81","0.0","302.81","1"
"Alaskan Guide Shirt","Portland","11012006-fco-007554625","USD","302.69","145.0","157.69","3"
"Oil Tin Low-profile Logger Cap","Portland","20271578-fco-000000074","USD","300.0","0.0","300.0","5"
"Candle","Portland","20206178-fco-013727751","USD","300.0","0.0","300.0","6"
"Surveyor 25l Backpack","Portland","20277987-fco-006813334","USD","300.0","0.0","300.0","2"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-021936246","USD","297.5","0.0","297.5","1"
"Beartooth Jac-shirt","Portland","20277935-fco-025891980","USD","295.0","295.0","0.0","1"
"Mackinaw Wool  Blanket","Portland","20263624-fco-025882352","USD","295.0","295.0","0.0","1"
"Jungle Cloth Work Jacket","Portland","20277934-fco-010548943","USD","295.0","0.0","295.0","1"
"Worksmith Insulated Jacket","Portland","20285032-fco-000000103","USD","295.0","0.0","295.0","1"
"Cover Cloth Quilted Jac-shirt","Portland","20263392-fco-010546920","USD","295.0","0.0","295.0","1"
"Women's Dry Tin Barn Coat","Portland","20289087-fco-000000089","USD","295.0","295.0","0.0","1"
"Worksmith Insulated Bomber Jacket","Portland","20285037-fco-025887153","USD","295.0","0.0","295.0","1"
"Worksmith Insulated Bomber Jacket","Portland","20285037-fco-000000099","USD","295.0","0.0","295.0","1"
"Worksmith Insulated Bomber Jacket","Portland","20285037-fco-000000105","USD","295.0","0.0","295.0","1"
"Beartooth Jac-shirt","Portland","20277935-fco-022850517","USD","295.0","0.0","295.0","1"
"Western Vest","Portland","20272328-fco-000000112","USD","295.0","0.0","295.0","1"
"Shetland 5-gauge Wool Sweater","Portland","20067988-fco-025903809","USD","295.0","0.0","295.0","1"
"Women's Dry Tin Barn Coat","Portland","20289087-fco-000000076","USD","295.0","0.0","295.0","1"
"Cover Cloth Quilted Jac-shirt","Portland","20263392-fco-010546919","USD","295.0","0.0","295.0","1"
"Rugged Twill Zipper Tote Bag","Portland","11070261-fco-000971914","USD","295.0","0.0","295.0","1"
"Beartooth Jac-shirt","Portland","20277935-fco-025892943","USD","295.0","0.0","295.0","1"
"Tin Cloth Primaloft® Jacket","Portland","20263397-fco-025772201","USD","295.0","0.0","295.0","1"
"Worksmith Insulated Bomber Jacket","Portland","20285037-fco-025887155","USD","295.0","0.0","295.0","1"
"Jungle Cloth Work Jacket","Portland","20277934-fco-010546920","USD","295.0","0.0","295.0","1"
"Beartooth Jac-shirt","Portland","20277935-fco-025891979","USD","295.0","295.0","0.0","2"
"Mackinaw Wool Hooded Cruiser Jacket","Portland","20285030-fco-000170251","USD","292.5","0.0","292.5","1"
"Foul Weather Jacket","Portland","20232887-fco-000000044","USD","292.3","0.0","292.3","2"
"Skagit Rain Jacket ","Portland","20147678-fco-008968866","USD","290.06","0.0","290.06","1"
"Skagit Rain Jacket ","Portland","20147678-fco-008968862","USD","290.06","0.0","290.06","1"
"Chambray Cpo Shirt","Portland","20189139-fco-012494917","USD","290.0","0.0","290.0","2"
"Alaskan Guide Shirt","Portland","11012006-fco-025895832","USD","290.0","0.0","290.0","2"
"Alaskan Guide Shirt","Portland","11012006-fco-007524566","USD","290.0","0.0","290.0","2"
"Chambray Cpo Shirt","Portland","20189139-fco-012495572","USD","290.0","0.0","290.0","2"
"Alaskan Guide Shirt","Portland","11012006-fco-025895795","USD","290.0","0.0","290.0","2"
"Rugged Twill Open Tote Bag","Portland","11070260-fco-000971913","USD","288.75","0.0","288.75","2"
"400g Merino Wool Hoodie","Portland","20114900-fco-000000101","USD","286.88","0.0","286.88","2"
"Lined Mackinaw Wool Jac-shirt","Portland","20232893-fco-023358098","USD","286.88","0.0","286.88","1"
"Lined Mackinaw Wool Jac-shirt","Portland","20232893-fco-023358099","USD","286.88","0.0","286.88","1"
"Lined Mackinaw Wool Jac-shirt","Portland","20232893-fco-023358097","USD","286.88","0.0","286.88","1"
"Waffle Knit Thermal Crewneck","Portland","20183578-fco-000000111","USD","285.0","0.0","285.0","3"
"Waffle Knit Thermal Crewneck","Portland","20183578-fco-000000116","USD","285.0","0.0","285.0","3"
"Waffle Knit Thermal Crewneck","Portland","20288128-fco-007558710","USD","285.0","0.0","285.0","3"
"Waffle Knit Thermal Crewneck","Portland","20288128-fco-007558722","USD","285.0","0.0","285.0","3"
"Waffle Knit Thermal Crewneck","Portland","20067706-fco-010721034","USD","285.0","0.0","285.0","3"
"Waffle Knit Thermal Crewneck","Portland","20183578-fco-000000112","USD","285.0","0.0","285.0","3"
"Mackinaw Field Pant - Second Config","Portland","11014010-fco-002088859-secondConfig","USD","283.69","0.0","283.69","1"
"Alaskan Guide Shirt","Portland","11012006-fco-025895796","USD","275.5","0.0","275.5","2"
"Vintage Wash Alaskan Guide Shirt","Portland","20233069-fco-025895898","USD","275.5","0.0","275.5","2"
"Women's Wool Crewneck Sweater","Portland","20295282-fco-027259424","USD","275.0","0.0","275.0","1"
"Ballard Watch Cap","Portland","20249028-fco-005947812","USD","271.5","0.0","271.5","10"
"CPO Wool Jac-Shirt","Portland","20233072-fco-000000117","USD","270.94","270.94","0.0","1"
"Tin Cloth Cruiser Jacket","Portland","20271278-fco-000000468","USD","270.94","0.0","270.94","1"
"Ranger Insulated Jacket","Portland","20264429-fco-018073481","USD","270.94","0.0","270.94","1"
"Oil Finish Double Tin Cloth Pants","Portland","20204456-fco-000000441","USD","270.0","0.0","270.0","2"
"Lightweight Alaskan Guide Shirt","Portland","20266730-fco-025896498","USD","270.0","0.0","270.0","2"
"Logger Mesh Cap","Portland","11030237-fco-000000074","USD","270.0","0.0","270.0","6"
"Double Hunting Bibs W/Zipper","Portland","20232837-fco-017508944","USD","270.0","0.0","270.0","1"
"Medium Rugged Twill Duffle Bag","Portland","20195531-fco-000971914","USD","267.75","0.0","267.75","1"
"Wool Watch Cap","Portland","11030235-fco-000002316","USD","263.77","0.0","263.77","12"
"Rugged Twill Open Tote Bag","Portland","11070260-fco-000971914","USD","257.81","0.0","257.81","2"
