"Sale Product Name","Sale Location","Sale Product SKU","Sale Order Currency","Gross Sale Price","Total Return Refund Net","Actual Net Sales","Item Qty."
"Women's Short Lined Cruiser Jacket","Portland","20289086-fco-000000101","USD","650.0","325.0","325.0","2"
"Down Cruiser Parka","Portland","20236378-fco-000000088","USD","625.5","0.0","625.5","1"
"Mackinaw Wool Jac-shirt","Portland","20292528-fco-026724204","USD","594.0","0.0","594.0","2"
"Tin Cloth Cruiser Jacket","Portland","20263390-fco-018109087","USD","594.0","0.0","594.0","2"
"Worksmith Insulated Bomber Jacket","Portland","20285037-fco-000000099","USD","590.0","0.0","590.0","2"
"Tin Cloth Primaloft® Jacket","Portland","20263397-fco-025772201","USD","590.0","0.0","590.0","2"
"Tin Cloth Primaloft® Jacket","Portland","20263397-fco-025772205","USD","590.0","0.0","590.0","2"
"Women's Dry Tin Barn Coat","Portland","20289087-fco-000001671","USD","590.0","0.0","590.0","2"
"Heritage 3-gauge Wool Sweater","Portland","20067987-fco-025906159","USD","585.0","162.5","422.5","4"
"Alaskan Guide Shirt","Portland","11012006-fco-007524566","USD","580.0","0.0","580.0","4"
"Field Flannel Shirt","Portland","20172107-fco-018078334","USD","575.0","115.0","460.0","5"
"Tin Cloth Primaloft® Jacket","Portland","20263397-fco-025772202","USD","560.5","295.0","265.5","3"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-000000105","USD","560.0","0.0","560.0","2"
"Mackinaw Wool Cruiser Jacket","Portland","20266330-fco-000000112","USD","550.0","0.0","550.0","1"
"Crewneck Guide Sweater","Portland","11010691-fco-000170250","USD","550.0","0.0","550.0","1"
"Mackinaw Wool Cruiser Jacket","Portland","20266330-fco-000170250","USD","550.0","0.0","550.0","1"
"Crewneck Guide Sweater","Portland","11010691-fco-010759448","USD","550.0","0.0","550.0","1"
"Mackinaw Wool Cruiser Jacket","Portland","20266330-fco-000170251","USD","550.0","0.0","550.0","1"
"Women's Blanket Wool Barn Coat","Portland","20289085-fco-025930261","USD","540.0","270.0","270.0","3"
"Down Jac-shirt","Portland","20285039-fco-000000043","USD","540.0","0.0","540.0","2"
"Women's Blanket Wool Barn Coat","Portland","20289085-fco-025930262","USD","540.0","0.0","540.0","2"
"Tin Cloth Cruiser Jacket","Portland","20271278-fco-000000045","USD","510.0","425.0","85.0","3"
"Down Cruiser Jacket","Portland","20069543-fco-000000042","USD","495.0","0.0","495.0","1"
"48 Hour Tin Cloth Duffle Bag","Portland","20282280-fco-000000074","USD","495.0","0.0","495.0","1"
"Down Cruiser Jacket","Portland","20069543-fco-000000044","USD","495.0","0.0","495.0","1"
"Mackinaw Wool Jac-shirt","Portland","20263528-fco-022852601","USD","495.0","0.0","495.0","2"
"Crewneck Guide Sweater","Portland","11010691-fco-010759449","USD","495.0","0.0","495.0","1"
"Women's Waxed Down Barn Coat","Portland","20289093-fco-005145536","USD","474.0","0.0","474.0","2"
"Women's Waxed Down Barn Coat","Portland","20289093-fco-005145824","USD","474.0","0.0","474.0","2"
"Women's Waxed Down Barn Coat","Portland","20289093-fco-025930277","USD","474.0","0.0","474.0","2"
"Ranger Insulated Anorak","Portland","20285036-fco-007535288","USD","474.0","0.0","474.0","2"
"Oil Finish Wax","Portland","20278928-fco-024646251","USD","459.0","0.0","459.0","95"
"Down Bomber Jacket","Portland","20285040-fco-000000054","USD","450.0","0.0","450.0","1"
"Down Bomber Jacket","Portland","20285040-fco-000000052","USD","450.0","0.0","450.0","1"
"Down Bomber Jacket","Portland","20285040-fco-000000053","USD","450.0","450.0","0.0","2"
"Mackinaw Wool Vest Liner","Portland","20266331-fco-000000117","USD","450.0","225.0","225.0","3"
"Mackinaw Wool Vest","Portland","20266328-fco-000000117","USD","450.0","0.0","450.0","2"
"Oil Finish Double Tin Cloth Pants","Portland","20204456-fco-000000437","USD","450.0","0.0","450.0","2"
"Lined Mackinaw Wool Jac-shirt","Portland","20232893-fco-022851665","USD","450.0","0.0","450.0","2"
"Rugged Twill Original Briefcase","Portland","20195528-fco-000971914","USD","445.5","0.0","445.5","1"
"Mackinaw Wool Jac-shirt","Portland","20292528-fco-025953546","USD","445.5","0.0","445.5","2"
"48 Hour Tin Cloth Duffle Bag","Portland","20282280-fco-000000073","USD","445.5","0.0","445.5","1"
"Mackinaw Wool Field Pants","Portland","11014010-fco-000000166","USD","445.0","0.0","445.0","1"
"Lightweight Down Jac-Shirt","Portland","20202578-fco-007555402","USD","442.5","0.0","442.5","3"
"Tin Cloth Primaloft® Jacket","Portland","20263398-fco-018073481","USD","438.0","219.0","219.0","2"
"Chambray Cpo Shirt","Portland","20189139-fco-012495230","USD","435.0","0.0","435.0","3"
"CPO Wool Jac-Shirt","Portland","20233072-fco-000000117","USD","425.0","0.0","425.0","2"
"Beartooth Camp Jacket","Portland","20172828-fco-021934882","USD","412.5","0.0","412.5","3"
"Tin Cloth Insulated Work Vest","Portland","20172090-fco-000000105","USD","405.0","225.0","180.0","2"
"24 Hour Tin Cloth Briefcase","Portland","20282279-fco-000000073","USD","395.0","0.0","395.0","1"
"Journeyman Backpack","Portland","20282278-fco-000000092","USD","395.0","0.0","395.0","1"
"Journeyman Backpack","Portland","20282278-fco-000000093","USD","395.0","0.0","395.0","1"
"Jac-shirt","Portland","20251028-fco-000000043","USD","395.0","296.25","98.75","3"
"Moleskin Seattle Shirt","Portland","11010394-fco-000000135","USD","390.0","195.0","195.0","3"
"Women's Waxed Down Vest","Portland","20289090-fco-025930275","USD","390.0","0.0","390.0","2"
"Lined Mackinaw Wool Work Vest","Portland","20199228-fco-000000117","USD","390.0","325.0","65.0","3"
"Vintage Flannel Work Shirt","Portland","11010689-fco-025896346","USD","382.8","99.0","283.8","4"
"Assisted Opening Knife","Portland","20165028-fco-013066901","USD","375.0","0.0","375.0","5"
"Stetson Wolf Canyon Hat","Portland","20031028-fco-000000094","USD","375.0","0.0","375.0","1"
"Cavalry Wool Field Jacket","Portland","20263382-fco-000000075","USD","362.5","0.0","362.5","1"
"Field Jac-shirt","Portland","20277936-fco-025019478","USD","360.0","0.0","360.0","2"
"Medium Rugged Twill Duffle Bag - Otter Green","Portland","11070325-fco-000971913","USD","357.0","0.0","357.0","2"
"Rugged Twill Zipper Tote Bag","Portland","11070261-fco-000971914","USD","354.0","0.0","354.0","2"
"Cover Cloth Quilted Jac-shirt","Portland","20263392-fco-010548943","USD","354.0","0.0","354.0","2"
"Beartooth Jac-shirt","Portland","20277935-fco-022850513","USD","354.0","0.0","354.0","2"
"Buckner Wool Camp Shirt","Portland","20263531-fco-025896163","USD","351.0","0.0","351.0","3"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-000000357","USD","350.0","0.0","350.0","1"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-000000044","USD","350.0","0.0","350.0","1"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-000000103","USD","350.0","0.0","350.0","1"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-025041835","USD","350.0","350.0","0.0","2"
"Tin Cloth Short Lined Cruiser Jacket","Portland","20232828-fco-021936241","USD","350.0","0.0","350.0","1"
"Lined Ragg Wool Beanie","Portland","20204539-fco-024164971","USD","350.0","0.0","350.0","7"
"Down Cruiser Vest","Portland","20070978-fco-000000046","USD","345.0","345.0","0.0","1"
"Down Cruiser Vest","Portland","20070978-fco-000000088","USD","345.0","0.0","345.0","1"
"Down Cruiser Vest","Portland","20070978-fco-000000053","USD","345.0","0.0","345.0","1"
"Down Cruiser Vest","Portland","20070978-fco-000000052","USD","345.0","0.0","345.0","1"
"Down Cruiser Vest","Portland","20070978-fco-000000042","USD","345.0","0.0","345.0","1"
"Down Cruiser Vest","Portland","20070978-fco-000000054","USD","345.0","0.0","345.0","1"
"Down Cruiser Vest","Portland","20070978-fco-000000043","USD","345.0","0.0","345.0","1"
"Beartooth Jac-shirt","Portland","20277935-fco-026480775","USD","330.4","177.0","153.39999999999998","2"
"Worksmith Double Layer Pants","Portland","20285048-fco-000001044","USD","330.0","0.0","330.0","2"
"Women's Mackinaw Wool Cruiser Jacket","Portland","20289078-fco-000000077","USD","330.0","0.0","330.0","1"
"Women's Mackinaw Wool Cruiser Jacket","Portland","20289078-fco-000000844","USD","330.0","0.0","330.0","1"
"Women's Mackinaw Wool Cruiser Jacket","Portland","20289078-fco-000000076","USD","330.0","0.0","330.0","1"
"Women's Mackinaw Wool Cruiser Jacket","Portland","20289078-fco-000000078","USD","330.0","0.0","330.0","1"
"Worksmith Double Layer Pants","Portland","20285048-fco-005069298","USD","330.0","165.0","165.0","2"
"Women's Mackinaw Wool Cruiser Jacket","Portland","20289078-fco-000000849","USD","330.0","0.0","330.0","1"
"Mackinaw Wool Insulated Cruiser Jacket","Portland","20263379-fco-022850361","USD","325.0","0.0","325.0","1"
"Women's Short Lined Cruiser Jacket","Portland","20289086-fco-000000105","USD","325.0","0.0","325.0","1"
"Women's Shelter Cloth Short Work Jacket","Portland","20289089-fco-000000044","USD","325.0","325.0","0.0","2"
"Mackinaw Wool Insulated Cruiser Jacket","Portland","20263379-fco-022850372","USD","325.0","0.0","325.0","1"
"Mackinaw Wool Jacket Liner","Portland","20266332-fco-000000113","USD","325.0","0.0","325.0","1"
"Women's Short Lined Cruiser Jacket","Portland","20289086-fco-000000099","USD","325.0","325.0","0.0","1"
"Mackinaw Wool Insulated Cruiser Jacket","Portland","20263379-fco-022850363","USD","325.0","0.0","325.0","1"
"Mackinaw Wool Hooded Cruiser Jacket","Portland","20285030-fco-000170249","USD","325.0","0.0","325.0","1"
"Heritage 3-gauge Wool Sweater","Portland","20067987-fco-025906160","USD","325.0","0.0","325.0","2"
"Women's Shelter Cloth Short Work Jacket","Portland","20289089-fco-000000046","USD","325.0","0.0","325.0","1"
"Mackinaw Wool Hooded Cruiser Jacket","Portland","20285030-fco-000170248","USD","325.0","0.0","325.0","1"
"Worksmith Pants","Portland","20285047-fco-000001043","USD","325.0","0.0","325.0","3"
"Mackinaw Wool Jacket Liner","Portland","20266332-fco-000000117","USD","325.0","0.0","325.0","1"
"Women's Short Lined Cruiser Jacket","Portland","20289086-fco-000000415","USD","325.0","0.0","325.0","1"
"Women's Shelter Cloth Short Work Jacket","Portland","20289089-fco-000000043","USD","325.0","0.0","325.0","1"
"Mackinaw Wool Hooded Cruiser Jacket","Portland","20285030-fco-025739026","USD","325.0","0.0","325.0","1"
"Ultralight Jacket","Portland","20114879-fco-022851043","USD","322.5","0.0","322.5","3"
"Wool Watch Cap","Portland","11030235-fco-000000110","USD","322.5","50.0","272.5","7"
"Jac-shirt","Portland","20251028-fco-000000045","USD","316.0","0.0","316.0","2"
"Mackinaw Wool Work Jacket","Portland","20266329-fco-025733695","USD","315.0","0.0","315.0","1"
"Mackinaw Wool Work Jacket","Portland","20266329-fco-025733701","USD","315.0","315.0","0.0","2"
"Dry Tin Cloth 5-pocket Pants","Portland","20155578-fco-007861377","USD","310.0","155.0","155.0","2"
"Dry Tin Cloth 5-pocket Pants","Portland","20155578-fco-008355877","USD","310.0","0.0","310.0","2"
"Dry Tin Cloth 5-pocket Pants","Portland","20155578-fco-008355879","USD","310.0","0.0","310.0","2"
"Worksmith Insulated Bomber Jacket","Portland","20285037-fco-025887152","USD","309.75","0.0","309.75","2"
"Women's Seattle Wool Jac-shirt","Portland","20289840-fco-000000117","USD","300.0","0.0","300.0","2"
"Women's Seattle Wool Jac-shirt","Portland","20289840-fco-000000119","USD","300.0","0.0","300.0","2"
"Draftsman Canvas Pants","Portland","20187534-fco-012237817","USD","300.0","0.0","300.0","2"
"Women's Seattle Wool Jac-shirt","Portland","20289840-fco-000000076","USD","300.0","150.0","150.0","2"
"Original Lined Goatskin Gloves","Portland","11062022-fco-000000101","USD","300.0","90.0","210.0","3"
"Original Lined Goatskin Gloves","Portland","11062022-fco-000000290","USD","300.0","0.0","300.0","2"
"Draftsman Canvas Pants","Portland","20187534-fco-012237815","USD","300.0","0.0","300.0","2"
"Draftsman Canvas Pants","Portland","20187534-fco-018129888","USD","300.0","0.0","300.0","2"
"Original Lined Goatskin Gloves","Portland","11062022-fco-000156123","USD","300.0","0.0","300.0","2"
"Ccc Jacquard Wool  Jac-shirt","Portland","20263409-fco-022851492","USD","297.5","0.0","297.5","1"
"Henley Guide Sweater","Portland","11010692-fco-000000415","USD","297.5","0.0","297.5","1"
"Henley Guide Sweater","Portland","11010692-fco-000170245","USD","297.5","0.0","297.5","1"
"Ccc Jacquard Wool  Jac-shirt","Portland","20263409-fco-022851499","USD","297.5","0.0","297.5","1"
"Mackinaw Wool Double Coat ","Portland","20263381-fco-000170249","USD","297.5","0.0","297.5","1"
"Henley Guide Sweater","Portland","11010692-fco-000000099","USD","297.5","0.0","297.5","1"
"Tin Cloth Cruiser Jacket","Portland","20263390-fco-018073481","USD","297.0","0.0","297.0","1"
"Mackinaw Wool Jac-shirt","Portland","20292528-fco-026724208","USD","297.0","0.0","297.0","1"
"Vintage Flannel Work Shirt","Portland","11010689-fco-025896345","USD","297.0","99.0","198.0","3"
"Mackinaw Wool Jac-shirt","Portland","20292528-fco-026724207","USD","297.0","0.0","297.0","1"
"Mackinaw Wool Jac-shirt","Portland","20292528-fco-026724209","USD","297.0","0.0","297.0","1"
"Mackinaw Wool Jac-shirt","Portland","20292528-fco-026724206","USD","297.0","0.0","297.0","1"
"Women's Dry Tin Duster Coat","Portland","20289088-fco-000001673","USD","297.0","0.0","297.0","1"
"Mackinaw Wool Jac-shirt","Portland","20292528-fco-025953544","USD","297.0","0.0","297.0","1"
"Mackinaw Wool Jac-shirt","Portland","20292528-fco-025953545","USD","297.0","0.0","297.0","1"
"Worksmith Insulated Jacket","Portland","20285032-fco-025887151","USD","295.0","177.0","118.0","2"
"Upland Guide Strap Vest","Portland","20120078-fco-014872708","USD","295.0","0.0","295.0","1"
"Tin Cloth Compact Briefcase","Portland","20263587-fco-000000074","USD","295.0","0.0","295.0","1"
"Worksmith Insulated Bomber Jacket","Portland","20285037-fco-025887153","USD","295.0","0.0","295.0","1"
"Worksmith Insulated Bomber Jacket","Portland","20285037-fco-025887155","USD","295.0","0.0","295.0","1"
"Tin Cloth Primaloft® Jacket","Portland","20263397-fco-000000103","USD","295.0","0.0","295.0","1"
"Western Vest","Portland","20272328-fco-000000126","USD","295.0","0.0","295.0","1"
"Worksmith Insulated Bomber Jacket","Portland","20285037-fco-025887151","USD","295.0","0.0","295.0","1"
"Worksmith Insulated Jacket","Portland","20285032-fco-025887152","USD","295.0","0.0","295.0","1"
"Worksmith Insulated Jacket","Portland","20285032-fco-025887153","USD","295.0","0.0","295.0","1"
"Worksmith Insulated Bomber Jacket","Portland","20285037-fco-000000101","USD","295.0","0.0","295.0","1"
"Alaskan Guide Shirt","Portland","11012006-fco-007524564","USD","290.0","0.0","290.0","2"
"Chambray Cpo Shirt","Portland","20189139-fco-012494916","USD","290.0","0.0","290.0","2"
"Chambray Cpo Shirt","Portland","20189139-fco-012494917","USD","290.0","0.0","290.0","2"
"Alaskan Guide Shirt","Portland","11012006-fco-022853279","USD","290.0","0.0","290.0","4"
"Alaskan Guide Shirt","Portland","11012006-fco-022853288","USD","290.0","72.5","217.5","4"
"Alaskan Guide Shirt","Portland","11012006-fco-000000839","USD","290.0","145.0","145.0","3"
"210G Merino Wool Short Sleeve Crewneck","Portland","20067699-fco-000170250","USD","285.0","0.0","285.0","3"
"Waffle Knit Henley","Portland","20288578-fco-007558726","USD","281.75","0.0","281.75","3"
"Mackinaw Wool Cruiser Jacket","Portland","20266330-fco-022851970","USD","275.0","0.0","275.0","1"
"Beartooth Camp Jacket","Portland","20172828-fco-021934881","USD","275.0","0.0","275.0","2"
"Mackinaw Wool Cruiser Jacket","Portland","20266330-fco-022851967","USD","275.0","0.0","275.0","1"
"Wool Watch Cap","Portland","11030235-fco-000000074","USD","275.0","0.0","275.0","6"
"Mackinaw Wool Cruiser Jacket","Portland","20266330-fco-022851964","USD","275.0","0.0","275.0","1"
"Vintage Flannel Work Shirt","Portland","11010689-fco-025896267","USD","272.25","0.0","272.25","3"
"Women's Mackinaw Wool Barn Coat","Portland","20295278-fco-000000123","USD","270.0","0.0","270.0","1"
"Lined Mackinaw Wool Jac-shirt","Portland","20232893-fco-025891580","USD","270.0","0.0","270.0","1"
"Down Jac-shirt","Portland","20285039-fco-000000053","USD","270.0","0.0","270.0","1"
"Down Jac-shirt","Portland","20285039-fco-000000042","USD","270.0","270.0","0.0","1"
"Women's Blanket Wool Barn Coat","Portland","20289085-fco-025930263","USD","270.0","0.0","270.0","1"
"Lined Mackinaw Wool Jac-shirt","Portland","20232893-fco-025891577","USD","270.0","270.0","0.0","2"
"Down Jac-shirt","Portland","20285039-fco-000000045","USD","270.0","0.0","270.0","1"
"Women's Blanket Wool Barn Coat","Portland","20289085-fco-025930266","USD","270.0","0.0","270.0","1"
"Lined Mackinaw Wool Jac-shirt","Portland","20232893-fco-025891911","USD","270.0","0.0","270.0","1"
"Worksmith Insulated Jacket","Portland","20285032-fco-000000103","USD","265.5","0.0","265.5","1"
"Mackinaw Wool Blanket","Portland","11080110-fco-000002600","USD","265.5","0.0","265.5","1"
"Dryden Backpack","Portland","20295178-fco-000274966","USD","265.0","0.0","265.0","1"
"Mackinaw Wool Work Jacket","Portland","20266329-fco-023120923","USD","262.5","0.0","262.5","1"
"Mackinaw Wool Work Jacket","Portland","20266329-fco-000000123","USD","262.5","0.0","262.5","1"
"Lined Denim Cruiser Jacket","Portland","20204440-fco-012796841","USD","262.5","0.0","262.5","1"
"Mackinaw Wool Work Jacket","Portland","20266329-fco-023120921","USD","262.5","0.0","262.5","1"
"Lined Denim Cruiser Jacket","Portland","20204440-fco-012796317","USD","262.5","0.0","262.5","1"
"Lined Denim Cruiser Jacket","Portland","20204440-fco-012796318","USD","262.5","0.0","262.5","1"
"Mackinaw Wool Work Jacket","Portland","20266329-fco-025733691","USD","262.5","0.0","262.5","1"
"Alaskan Guide Shirt","Portland","11012006-fco-025895795","USD","261.0","0.0","261.0","3"
"Vintage Wash Alaskan Guide Shirt","Portland","20233069-fco-025895898","USD","261.0","0.0","261.0","3"
"Heavyweight Traditional Crew Socks","Portland","20106080-fco-000002138","USD","258.0","0.0","258.0","7"
"Skinner Fixed-Blade Knife","Portland","20163733-fco-000000040","USD","256.5","0.0","256.5","2"
"Tin Cloth Cruiser Jacket","Portland","20271278-fco-000000046","USD","255.0","0.0","255.0","1"
"Tin Cloth Cruiser Jacket","Portland","20271278-fco-000000042","USD","255.0","0.0","255.0","1"
"Tin Cloth Packer Hat","Portland","20211128-fco-000000054","USD","255.0","0.0","255.0","3"
"Ranger Insulated Jacket","Portland","20264429-fco-018109087","USD","255.0","0.0","255.0","1"
"Wool Jac-shirt","Portland","20288328-fco-000000078","USD","250.0","0.0","250.0","1"
"Wool Watch Cap","Portland","11030235-fco-011973715","USD","250.0","50.0","200.0","5"
"Vintage Flannel Work Shirt","Portland","11010689-fco-025574232","USD","247.5","123.75","123.75","4"
"Lined Denim Short Cruiser Jacket","Portland","20172080-fco-012796319","USD","247.5","0.0","247.5","1"
"Mackinaw Wool Jac-shirt","Portland","20263528-fco-023110902","USD","247.5","0.0","247.5","1"
"Lined Denim Short Cruiser Jacket","Portland","20172080-fco-012796318","USD","247.5","0.0","247.5","1"
"Lined Denim Short Cruiser Jacket","Portland","20172080-fco-012796316","USD","247.5","0.0","247.5","1"
"X Country Outdoorsman Socks","Portland","20075483-fco-004823702","USD","245.0","0.0","245.0","7"
"Bristol Roll Neck Sweater ","Portland","20263575-fco-022858007","USD","245.0","183.75","61.25","3"
"Swiftwater Rain Jacket","Portland","20248728-fco-006032372","USD","245.0","0.0","245.0","1"
"Swiftwater Rain Jacket","Portland","20248728-fco-006032373","USD","245.0","0.0","245.0","1"
"Lightweight Alaskan Guide Shirt","Portland","20266730-fco-000001343","USD","243.0","135.0","108.0","4"
"Lightweight Alaskan Guide Shirt","Portland","20266730-fco-025896497","USD","243.0","0.0","243.0","3"
"Original Lined Goatskin Gloves","Portland","11062022-fco-000000099","USD","240.0","0.0","240.0","2"
"Vintage Flannel Work Shirt","Portland","11010689-fco-022857075","USD","239.25","0.0","239.25","3"
"Women's Blanket Wool Overshirt","Portland","20289841-fco-025932329","USD","237.0","237.0","0.0","2"
"Women's Blanket Wool Overshirt","Portland","20289841-fco-025932612","USD","237.0","0.0","237.0","1"
"Women's Waxed Down Barn Coat","Portland","20289093-fco-025930275","USD","237.0","474.0","-237.0","3"
"Ranger Insulated Anorak","Portland","20285036-fco-007535286","USD","237.0","0.0","237.0","1"
"Women's Blanket Wool Overshirt","Portland","20289841-fco-025932611","USD","237.0","0.0","237.0","1"
"Ranger Insulated Anorak","Portland","20285036-fco-007535290","USD","237.0","0.0","237.0","1"
"Women's Blanket Wool Overshirt","Portland","20289841-fco-025932614","USD","237.0","0.0","237.0","1"
"Women's Waxed Down Barn Coat","Portland","20289093-fco-005145681","USD","237.0","0.0","237.0","1"
"Waffle Knit Thermal Crewneck","Portland","20288128-fco-007558722","USD","232.75","0.0","232.75","3"
"Field Flannel Shirt","Portland","20172107-fco-018110206","USD","230.0","0.0","230.0","2"
"Lined Mackinaw Wool Jac-shirt","Portland","20232893-fco-023358095","USD","225.0","0.0","225.0","1"
"Surveyor 36l Backpack","Portland","20277988-fco-006813334","USD","225.0","0.0","225.0","2"
"Granite Spire Fleece Pullover","Portland","20248528-fco-009352173","USD","225.0","0.0","225.0","2"
"Tin Cloth Insulated Work Vest","Portland","20172090-fco-000000044","USD","225.0","0.0","225.0","1"
"Lined Mackinaw Wool Jac-shirt","Portland","20232893-fco-023358098","USD","225.0","0.0","225.0","1"
"Tin Cloth Insulated Work Vest","Portland","20172090-fco-000000047","USD","225.0","0.0","225.0","1"
"Lined Mackinaw Wool Jac-shirt","Portland","20232893-fco-023358099","USD","225.0","0.0","225.0","1"
"Field Jac-shirt","Portland","20277936-fco-016828492","USD","225.0","0.0","225.0","1"
"Tin Cloth Primaloft® Vest","Portland","20248735-fco-000000103","USD","225.0","0.0","225.0","1"
"Field Cargo Pants","Portland","20233133-fco-025020390","USD","225.0","0.0","225.0","1"
"Mackinaw Wool Vest Liner","Portland","20266331-fco-000000113","USD","225.0","0.0","225.0","1"
"Tin Cloth Primaloft® Vest","Portland","20248735-fco-025772205","USD","225.0","0.0","225.0","1"
"Mackinaw Wool Vest","Portland","20266328-fco-000000113","USD","225.0","450.0","-225.0","3"
"GRANITE SPIRE FLEECE JACKET","Portland","20263407-fco-001599784","USD","225.0","0.0","225.0","2"
"Tin Cloth Insulated Work Vest","Portland","20172090-fco-000000042","USD","225.0","0.0","225.0","1"
"Logger Mesh Cap","Portland","11030237-fco-000000110","USD","225.0","0.0","225.0","5"
"Tin Cloth Insulated Work Vest","Portland","20172090-fco-000000045","USD","225.0","0.0","225.0","1"
"Mackinaw Wool Vest","Portland","20266328-fco-000000111","USD","225.0","0.0","225.0","1"
"Field Cargo Pants","Portland","20233133-fco-011280491","USD","225.0","0.0","225.0","1"
"Mackinaw Wool Vest","Portland","20266328-fco-021922611","USD","225.0","0.0","225.0","1"
"Field Cargo Pants","Portland","20233133-fco-011280485","USD","225.0","0.0","225.0","1"
"Mackinaw Wool Vest","Portland","11010055-fco-000000113","USD","225.0","0.0","225.0","1"
"Lined Mackinaw Wool Jac-shirt","Portland","20232893-fco-022851782","USD","225.0","0.0","225.0","1"
"Lined Mackinaw Wool Jac-shirt","Portland","20232893-fco-022851663","USD","225.0","0.0","225.0","1"
"Tin Cloth Primaloft® Vest","Portland","20248735-fco-025772203","USD","225.0","0.0","225.0","1"
"Mackinaw Wool Vest","Portland","11010056-fco-000000587","USD","225.0","0.0","225.0","1"
"Field Cargo Pants","Portland","20233133-fco-011280498","USD","225.0","0.0","225.0","1"
"Tin Cloth Primaloft® Vest","Portland","20248735-fco-000000099","USD","225.0","0.0","225.0","1"
"Field Cargo Pants","Portland","20233133-fco-011280481","USD","225.0","225.0","0.0","1"
"Dry Tin Cloth 5-pocket Pants","Portland","20155578-fco-007861381","USD","224.75","0.0","224.75","2"
